programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-3644.9483704566956,1044.0,-992.0,16304.0,0.0,219.0,9.0,0.9998216348573319,-0.00022727086563263606,0.018868762251938846,0.0007852580757419826
-3644.9639763832092,1052.0,-956.0,16260.0,-48.0,164.0,246.0,0.999201356647988,-0.004183214458363448,0.032881925893465835,0.022314312428396866
-3644.9795677661896,1072.0,-880.0,16480.0,-49.0,85.0,-108.0,0.9990805181863639,-0.009034014367908847,0.03984319884709614,0.013000933447169025
-3644.9951586723328,1208.0,-760.0,16620.0,-86.0,45.0,-210.0,0.9989039876221786,-0.017366705991619286,0.043170913752539126,-0.005049083212046617
-3645.010769367218,1172.0,-828.0,16524.0,-76.0,-58.0,-333.0,0.9984155490373411,-0.02529342472781425,0.03729967537017323,-0.033695227010408654
-3645.026354074478,1176.0,-572.0,16336.0,-44.0,-123.0,-377.0,0.9970148748863802,-0.03066794372470365,0.02553694369833564,-0.06609599828690196
-3645.0419998168945,1152.0,-1024.0,16240.0,-62.0,-245.0,-442.0,0.9938642136714158,-0.038439970295701405,0.0030628902203619574,-0.10366731486086533
-3645.0575914382935,1032.0,-1176.0,16280.0,-77.0,-237.0,-395.0,0.9892664814309357,-0.04733563876014384,-0.018435058143349316,-0.1370084473734258
-3645.073185443878,1252.0,-1176.0,16340.0,-67.0,-239.0,-379.0,0.9832984409364117,-0.055187401392132185,-0.040100731345798994,-0.16873191199396045
-3645.088771343231,1212.0,-1220.0,16384.0,-61.0,-277.0,-318.0,0.9767065997178593,-0.06309143303462418,-0.06425478197788626,-0.19476912521801043
-3645.104327440262,1316.0,-1120.0,16492.0,-24.0,-238.0,-198.0,0.9715532210328763,-0.06786312317228763,-0.08492750098298592,-0.21039547236271694
-3645.1199424266815,1400.0,-1084.0,16688.0,46.0,-142.0,-192.0,0.9670685049072888,-0.06498057182033665,-0.09864513389312632,-0.22544438263458755
-3645.135561943054,1392.0,-968.0,16656.0,10.0,-75.0,-230.0,0.9617796205700753,-0.06349376549003664,-0.10615871619210311,-0.24429250945623157
-3645.1511268615723,1316.0,-936.0,16536.0,11.0,19.0,-311.0,0.9550719811358073,-0.059156015519743546,-0.10618243080819743,-0.2703023641495099
-3645.1667063236237,1336.0,-1144.0,16484.0,119.0,249.0,-239.0,0.9519058203964406,-0.04106646191144463,-0.0891098582935727,-0.29025555628851407
-3645.1822667121887,1336.0,-1184.0,16516.0,205.0,-45.0,-105.0,0.9494662027853975,-0.024380151077801816,-0.09807444534383349,-0.29715474280617027
-3645.19783616066,1200.0,-1072.0,16524.0,159.0,-74.0,-21.0,0.9485500365200185,-0.013017558320880994,-0.10804744108143645,-0.29733671463340616
-3645.213399410248,1200.0,-1096.0,16512.0,138.0,-88.0,64.0,0.9494647792181317,-0.00458760622693713,-0.11852358737540059,-0.29059894378513584
-3645.228965997696,1224.0,-856.0,16532.0,162.0,36.0,36.0,0.9507503243061202,0.00927224917698615,-0.1193190911874192,-0.28592096933456196
-3645.2445545196533,1308.0,-804.0,16428.0,224.0,106.0,-245.0,0.9451632337471644,0.032896516776019166,-0.11557594428304714,-0.3036881325631448
-3645.2601342201233,1324.0,-652.0,16656.0,292.0,67.0,236.0,0.9507724030384685,0.05615349484297967,-0.1181468687404695,-0.2809269300800432
-3645.275754928589,1260.0,-820.0,16788.0,369.0,118.0,-3.0,0.9496133814058619,0.0894192093905248,-0.11709906080024807,-0.27663412805834087
-3645.291330575943,1244.0,-1156.0,17000.0,435.0,344.0,102.0,0.9511001080150161,0.13231545111332807,-0.09959025671326588,-0.26073547265051417
-3645.306906223297,1184.0,-1328.0,17004.0,578.0,500.0,341.0,0.9540538118913484,0.18792460751620535,-0.07485870157188912,-0.22104714588620836
-3645.322481393814,1244.0,-1344.0,17112.0,645.0,557.0,631.0,0.9552821341266456,0.24691085016554723,-0.05099583763187869,-0.15450081175576774
-3645.3380694389343,1148.0,-1412.0,17060.0,675.0,764.0,923.0,0.9498544744954989,0.30690451341198244,-0.01615159696229098,-0.05766474524179975
-3645.3536429405212,1100.0,-1520.0,17124.0,748.0,1130.0,1350.0,0.9254968891696271,0.36736117253924055,0.03707981396193023,0.08441779696536617
-3645.3692898750305,1156.0,-1056.0,17268.0,869.0,1589.0,1767.0,0.858882296871566,0.42119400983133465,0.11243329659260347,0.26884114272213694
-3645.3848781585693,1052.0,-820.0,17336.0,928.0,1885.0,2234.0,0.7283062468209739,0.45233612564446196,0.18675150897844442,0.47967271568516173
-3645.400475502014,1064.0,-372.0,17268.0,888.0,2141.0,2366.0,0.5373622786000618,0.43954512781248234,0.25605167096795795,0.6726658932550207
-3645.4160690307617,844.0,-348.0,17104.0,706.0,2282.0,2426.0,0.3037579170052949,0.37646554756248923,0.29846060597521673,0.8227551798900969
-3645.4316878318787,676.0,-116.0,16664.0,381.0,2308.0,2056.0,0.08056295576446088,0.26462250664412446,0.30813949599844453,0.9102387544714289
-3645.4472925662994,576.0,344.0,16160.0,234.0,2009.0,2035.0,-0.13633847326386458,0.15640833688621428,0.2848758323803621,0.9358386682469169
-3645.4628670215607,524.0,524.0,15776.0,-687.0,1732.0,1750.0,-0.30546166160759763,0.06490298793009486,0.17960834569663797,0.9328566972487192
-3645.478462457657,140.0,392.0,15588.0,-1399.0,1429.0,1370.0,-0.4221297022733625,0.0070648227776560005,0.0191428002748728,0.9063057739722058
-3645.4940543174744,-252.0,360.0,15604.0,-1973.0,928.0,916.0,-0.4846791970512206,0.007443960047927226,-0.16827771159433985,0.8583200307491146
-3645.509640455246,-504.0,672.0,15956.0,-2448.0,230.0,218.0,-0.48497704729686997,0.08848634035093653,-0.35314636660230825,0.7951446880424315
-3645.525230407715,-44.0,672.0,16656.0,-2733.0,20.0,-633.0,-0.4073592089954772,0.2158715011081133,-0.5231261938219566,0.716796313601892
-3645.5408701896667,-180.0,628.0,17432.0,-2759.0,68.0,-1605.0,-0.2426613577071277,0.36890837351983546,-0.6432979786602185,0.6254516672568392
-3645.5564901828766,-888.0,796.0,18384.0,-2577.0,226.0,-2632.0,-0.0031620288106571715,0.5320011377413081,-0.6700570432427764,0.5176759119531278
-3645.5720891952515,-1052.0,984.0,17976.0,-2090.0,821.0,-3626.0,0.28656459252124333,0.6630807345589071,-0.5588320498790632,0.407322248100835
-3645.587705850601,-1304.0,1108.0,17368.0,-1463.0,1355.0,-4940.0,0.5558724061233392,0.742854594409337,-0.26384584445410336,0.2637390567206341
-3645.6032762527466,-1356.0,796.0,16092.0,-583.0,1394.0,-5838.0,0.6727474677350845,0.722820038979775,0.14952335883511292,0.05084093889744684
-3645.6188321113586,-616.0,-60.0,14844.0,288.0,1153.0,-6183.0,0.5845928001317718,0.5729847623075328,0.5333760860304108,-0.21318928455331443
-3645.634476184845,368.0,-1316.0,14352.0,1127.0,425.0,-5833.0,0.35486934691913197,0.32540980655500734,0.7326877477787281,-0.48098323117335007
-3645.650060892105,1788.0,-2696.0,14596.0,1580.0,-136.0,-4870.0,0.10429641552732234,0.05214774145445495,0.7306998382545264,-0.6726667950361161
-3645.6656334400177,2340.0,-4160.0,16428.0,1322.0,-596.0,-3530.0,-0.06734587680838343,-0.1859468007761265,0.6295848657917493,-0.7513396149039517
-3645.6812031269073,2468.0,-5020.0,18152.0,374.0,-716.0,-1559.0,-0.12275298405853484,-0.3170439869872888,0.5770892535910744,-0.7425515528295835
-3645.6967883110046,2456.0,-5416.0,18700.0,-610.0,-181.0,92.0,-0.12436908328295143,-0.3170350667089741,0.620030814394434,-0.7068117760773158
-3645.7123765945435,2084.0,-5112.0,17724.0,-1249.0,164.0,1254.0,-0.08938313036793681,-0.22276024962632546,0.7212908130446958,-0.6497138525607774
-3645.7280056476593,1576.0,-3364.0,16548.0,-1459.0,203.0,1675.0,-0.03489773305943984,-0.09263369473038939,0.8195551290700288,-0.5643850965811533
-3645.743634223938,1148.0,-1868.0,15144.0,-1486.0,206.0,1247.0,-0.00022340724243493466,0.011098998836148677,0.8893661933174051,-0.45706075799410667
-3645.7592511177063,1060.0,-628.0,14580.0,-1326.0,134.0,554.0,0.012655372291792765,0.059012129711817504,0.9343165498142633,-0.3512975872991488
-3645.774841785431,960.0,-504.0,13976.0,-1182.0,-108.0,-215.0,0.020840479413013462,0.036652606134016934,0.9661950194910885,-0.2543411983773674
-3645.7904601097107,652.0,-1056.0,13968.0,-1104.0,-627.0,-893.0,0.05690880701553258,-0.054103628885651005,0.9834282137768181,-0.16341093406871385
-3645.8060541152954,1000.0,-1968.0,14844.0,-1011.0,-1098.0,-1280.0,0.12629392065652126,-0.1820149452064112,0.9721298166328185,-0.07670739821004426
-3645.8216276168823,1392.0,-2668.0,15180.0,-597.0,-1510.0,-1476.0,0.23088435959930492,-0.3181811026761554,0.9193085923639915,-0.01802527109202891
-3645.8372280597687,1576.0,-2988.0,16136.0,-9.0,-1768.0,-1419.0,0.3632729747944008,-0.426743212046449,0.8281987805728525,0.0031235578986185367
-3645.8527987003326,1720.0,-2984.0,16452.0,535.0,-1834.0,-1352.0,0.5057689954966048,-0.49675218150472283,0.7052209303844026,-0.009921326141795719
-3645.8683938980103,1760.0,-2200.0,16388.0,989.0,-1736.0,-1328.0,0.6405483205563726,-0.5249287719286053,0.5579749232176783,-0.05302469702094427
-3645.8840012550354,1756.0,-1724.0,16400.0,1317.0,-1436.0,-1389.0,0.7483382652014987,-0.5144275796052838,0.39924260986732635,-0.12633069556915655
-3645.899602651596,1908.0,-1292.0,16228.0,1634.0,-1200.0,-1272.0,0.8316299357358925,-0.4553191257625146,0.24042659179707765,-0.20801730134682592
-3645.9152381420135,1724.0,-1724.0,16236.0,1620.0,-1261.0,-927.0,0.8887007750699932,-0.3727724614358596,0.08096799006180823,-0.2543537083873453
-3645.930915594101,1192.0,-2536.0,16196.0,1460.0,-1140.0,-538.0,0.9194378934677699,-0.2843934198740666,-0.05665608229126952,-0.26560201642172765
-3645.9466671943665,900.0,-3012.0,16316.0,1380.0,-1279.0,-273.0,0.9284128411369647,-0.1989644040289415,-0.19531252644437222,-0.24559271030572882
-3645.9622762203217,488.0,-3336.0,15928.0,1418.0,-1152.0,308.0,0.9280435153914797,-0.11243171581405274,-0.30943931592428936,-0.17418855467349253
-3645.977897644043,540.0,-3428.0,15636.0,1461.0,-1419.0,536.0,0.8972911674711455,-0.029644874887750566,-0.4338186761973554,-0.07609926644543091
-3645.99418258667,600.0,-2592.0,15568.0,1235.0,-1795.0,1151.0,0.8215074002176587,0.011284815704637465,-0.5664811913298126,0.06401018818666712
-3646.0098111629486,848.0,-1736.0,16060.0,902.0,-1704.0,1185.0,0.7160299661082882,0.026361083024487655,-0.6716774942289133,0.18829637458832743
-3646.0254056453705,1192.0,-996.0,17000.0,544.0,-1595.0,1119.0,0.5937981474218388,0.020641635297964395,-0.7532442485591058,0.28213611081044887
-3646.040992498398,1704.0,-1116.0,17204.0,459.0,-1294.0,910.0,0.4806318743084925,0.016296092530639898,-0.8023194777339085,0.3535687972880617
-3646.0565922260284,1976.0,-1768.0,17548.0,636.0,-1342.0,666.0,0.3616328646282612,0.037377162230173705,-0.8315234082358685,0.4199921910228599
-3646.0721895694733,1768.0,-2548.0,17488.0,1059.0,-1087.0,533.0,0.2572723393460908,0.07126771863653936,-0.8206369875021018,0.505259131962212
-3646.0878546237946,1292.0,-2092.0,17312.0,1199.0,-649.0,1037.0,0.15589303543950225,0.051949305464591713,-0.7800372755068672,0.6037718774363613
-3646.1034598350525,1000.0,-1588.0,17100.0,1095.0,-512.0,1379.0,0.042865872478216806,-6.549940847052936e-05,-0.7262132454360044,0.6861317911595516
-3646.1191115379333,344.0,-1188.0,17352.0,852.0,-265.0,1717.0,-0.07568535381101049,-0.08859363536973408,-0.6666159513871701,0.7362377797604894
-3646.1347346305847,252.0,-496.0,18548.0,258.0,-509.0,1860.0,-0.21970811914770907,-0.16346018009071883,-0.6232434381664637,0.73251397849306
-3646.1503562927246,840.0,-224.0,18936.0,-257.0,-75.0,1550.0,-0.323557519124062,-0.23581169843280364,-0.610275556905954,0.6835693961432491
