programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-10087.026257276535,-4704.0,2240.0,-15708.0,-320.0,-1161.0,1903.0,0.981262491644928,-0.02726279844905233,-0.09912558563502424,0.16295637632209264
-10087.041859865189,-4736.0,2400.0,-15376.0,-407.0,-1141.0,1612.0,0.9332108345978672,-0.0588336611339066,-0.1955293392926001,0.29567620124476024
-10087.057451963425,-4668.0,2368.0,-15532.0,-474.0,-1065.0,1401.0,0.8654986221225407,-0.09282959912732468,-0.2838908027057341,0.40212039586290266
-10087.073063611984,-4520.0,2404.0,-15548.0,-517.0,-1102.0,1249.0,0.7810627687213085,-0.12288565816540757,-0.3711030168121472,0.4869523767757806
-10087.088722705841,-4804.0,2604.0,-15860.0,-518.0,-1166.0,882.0,0.6937950409346823,-0.13611195499966683,-0.4591731753297894,0.5378493952196747
-10087.104330539703,-4648.0,2608.0,-15704.0,-506.0,-1111.0,514.0,0.6148877448603715,-0.1344264752726517,-0.5407126869336744,0.5580971010095505
-10087.119947433472,-4864.0,2928.0,-15404.0,-629.0,-1003.0,134.0,0.5505187198701822,-0.12507926409135148,-0.6204710704994842,0.5443344261022685
-10087.135537862778,-4556.0,3332.0,-15200.0,-736.0,-1046.0,-236.0,0.49371255176033085,-0.09741777792073299,-0.7039515764304647,0.5012084105642612
-10087.151108264923,-4192.0,3380.0,-15424.0,-886.0,-971.0,-408.0,0.44101888493421126,-0.06761253002620055,-0.7825765150582316,0.43417149491203905
-10087.166669845581,-3976.0,3128.0,-15592.0,-1024.0,-888.0,-641.0,0.3950489262586828,-0.02937415110611117,-0.852235354675473,0.34171392326012723
-10087.182312726974,-3984.0,3016.0,-15404.0,-1102.0,-884.0,-734.0,0.3448306858797709,0.01344898776677831,-0.9088585581018015,0.23427984157594545
-10087.19793844223,-3884.0,2704.0,-15592.0,-973.0,-838.0,-882.0,0.29458067277998307,0.07061275361218662,-0.9443484744393041,0.12822646012409566
-10087.213520526886,-3940.0,2128.0,-15752.0,-999.0,-842.0,-813.0,0.2380268928924254,0.12028656390171143,-0.9635841744427484,0.0194904994339442
-10087.229130506516,-4000.0,1888.0,-15604.0,-1054.0,-513.0,-614.0,0.2053283663007011,0.14992283272396334,-0.9632396763197599,-0.0867913139877033
-10087.244740247726,-4416.0,1716.0,-15396.0,-1262.0,-658.0,-1196.0,0.15512412807336676,0.2200224646534579,-0.9376083938865457,-0.22003890485727212
-10087.260335445404,-4920.0,2240.0,-15568.0,-1102.0,-347.0,-2356.0,0.09977069986108339,0.3814109919215,-0.8538540734310622,-0.33985980047053116
-10087.275980234146,-4744.0,2792.0,-15620.0,-1082.0,-49.0,-4467.0,-0.0005267327497101499,0.6529006831707903,-0.6251604464558829,-0.42766205893766934
-10087.291580915451,-4460.0,2828.0,-15608.0,-1156.0,244.0,-5884.0,-0.1248783889672634,0.8709492253899367,-0.218721821815804,-0.42191657874891053
-10087.307182312012,-4360.0,2516.0,-15476.0,-1084.0,33.0,-6020.0,-0.2323287882622585,0.8813292922880545,0.24549804796869007,-0.33017074543816066
-10087.322796821594,-4428.0,2072.0,-15800.0,-1126.0,-288.0,-4856.0,-0.2559737516688931,0.7260361299778163,0.6025351438324359,-0.21047654707879676
-10087.338431596756,-4492.0,2160.0,-15776.0,-1307.0,-757.0,-2703.0,-0.17638311483922361,0.5785292138622251,0.7865294146848938,-0.12475746608122334
-10087.35403251648,-4132.0,3132.0,-15604.0,-1785.0,-459.0,-1730.0,-0.07157152921816594,0.47096388691581564,0.8792433348615957,0.0013005875518311135
-10087.369639396667,-3904.0,3820.0,-15528.0,-2146.0,-463.0,-2135.0,0.05092396009999749,0.30970921520946665,0.9367460005618237,0.15489958919731744
-10087.38530921936,-3720.0,3552.0,-15648.0,-2029.0,-508.0,-2925.0,0.17848747176091348,0.06526351276268672,0.9409002232103455,0.280338485208495
-10087.400896072388,-2984.0,3160.0,-15536.0,-1728.0,-393.0,-3019.0,0.2814993608063514,-0.1912005338301501,0.8701485625194262,0.3564294388431705
-10087.416515111923,-2928.0,2504.0,-16096.0,-1030.0,-412.0,-2369.0,0.35985276242039854,-0.37398479749891866,0.7688563709182827,0.3734986499526727
-10087.432097196579,-2908.0,2408.0,-15572.0,-1082.0,-294.0,-690.0,0.36415596189553795,-0.4418310484470745,0.6974259591264789,0.43101367911077404
-10087.44772028923,-3448.0,2476.0,-15256.0,-994.0,-375.0,804.0,0.31610036445814216,-0.40772414837437176,0.6747508322812901,0.527781103069757
-10087.463330030441,-3880.0,2572.0,-15228.0,-1005.0,-389.0,1287.0,0.24127169849101043,-0.33824738692108386,0.6567034392302589,0.6293784756817405
