programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-7.29215407371521,-328.0,84.0,-16532.0,131.0,-51.0,-71.0,0.9999060028289688,0.011512694403515057,-0.00413051818660032,-0.00619533644573654
-7.307766437530518,-376.0,124.0,-16608.0,18.0,-6.0,4.0,0.9998831597143605,0.013377506649055747,-0.004527959944748172,-0.005848659181377069
-7.323415756225586,-352.0,196.0,-16408.0,-17.0,107.0,-31.0,0.9998767923293,0.0122749007594973,0.00495294525136076,-0.0084377310902436
-7.339091062545776,-340.0,164.0,-16160.0,-43.0,206.0,-18.0,0.9996435450671121,0.008912373681356257,0.02319315950952059,-0.00976881533179218
-7.354696750640869,-244.0,128.0,-16284.0,-4.0,136.0,-9.0,0.9992811574343955,0.008788616008043206,0.03536887231903412,-0.010438941331272366
-7.370295763015747,-328.0,188.0,-16396.0,95.0,29.0,-66.0,0.9989909283101697,0.01699599707723851,0.03817349447857094,-0.01646346125911968
-7.38586688041687,-344.0,204.0,-16320.0,128.0,-34.0,3.0,0.9988374325668843,0.028257095891000412,0.035315690049059656,-0.016676986279310514
-7.401474475860596,-304.0,108.0,-16404.0,19.0,-304.0,-83.0,0.9992194624676068,0.029395217100967656,0.009259756673986647,-0.024711210894504985
-7.417125225067139,-352.0,88.0,-16340.0,207.0,-497.0,-62.0,0.9978338970999783,0.0465521272584425,-0.03415371431124963,-0.0315267671150915
-7.432703971862793,-396.0,152.0,-16204.0,90.0,-67.0,-81.0,0.9969511367971391,0.05474495419719641,-0.04003291847741194,-0.038584793209497266
-7.448322534561157,-408.0,164.0,-16252.0,55.0,54.0,-62.0,0.9966080829961754,0.060225345720255424,-0.035359838816317275,-0.04353066090065887
-7.463910341262817,-372.0,164.0,-16348.0,101.0,32.0,-58.0,0.9958749465154102,0.06961480536308978,-0.03276738036041328,-0.04809541102334176
-7.479517221450806,-260.0,128.0,-16392.0,32.0,55.0,-10.0,0.9957542727570377,0.07296571926182621,-0.028166086823328485,-0.04853971211048045
-7.495110750198364,-308.0,148.0,-16388.0,-253.0,1.0,-2.0,0.9970975681557704,0.05129773382495564,-0.027066164845269896,-0.04931941608374184
-7.510705232620239,-376.0,196.0,-16376.0,-49.0,23.0,-55.0,0.9970944734951348,0.04757967633980835,-0.02469441625591336,-0.05411996979524895
-7.526323080062866,-344.0,136.0,-16164.0,-10.0,54.0,-59.0,0.996932099956888,0.047408489316538224,-0.019789748898797803,-0.05905242632437354
-7.541924238204956,-260.0,184.0,-16268.0,80.0,-8.0,-87.0,0.996066509957116,0.05479574423447926,-0.020609767935501525,-0.06651444671110707
-7.557524919509888,-288.0,248.0,-16216.0,157.0,-128.0,-97.0,0.9943073158892705,0.06818407583297398,-0.032239807547916284,-0.07526279413595534
-7.573183536529541,-368.0,100.0,-16312.0,159.0,-127.0,-105.0,0.9920861017743882,0.08174069881922405,-0.043762922105304636,-0.08466659005444914
-7.588815927505493,-348.0,188.0,-16400.0,139.0,-118.0,-52.0,0.9900888207896106,0.09339532928151548,-0.05474404665560893,-0.08946803212099895
-7.604413032531738,-424.0,176.0,-16308.0,50.0,-73.0,-48.0,0.9888818645585586,0.0976730210599133,-0.06117563938320578,-0.09396903772133659
-7.620030403137207,-332.0,180.0,-16140.0,119.0,-95.0,-45.0,0.9868544109022842,0.10768668117568132,-0.07010399488500374,-0.09801724481557206
-7.635632514953613,-288.0,100.0,-16380.0,-19.0,121.0,-55.0,0.9871943855726117,0.10770121866144353,-0.059158319952986954,-0.10172504988002436
-7.6512610912323,-396.0,112.0,-16496.0,301.0,46.0,-88.0,0.9833971338795444,0.13474378617140997,-0.057145599396421845,-0.10727800163740356
-7.666863918304443,-348.0,188.0,-16504.0,84.0,-121.0,-78.0,0.9809205913522386,0.14150295177637465,-0.06749452118343234,-0.11496172280357778
-7.6824846267700195,-332.0,152.0,-16364.0,191.0,-119.0,-65.0,0.9769471190072563,0.1573113665942184,-0.07889669823036442,-0.12084192820386554
-7.6980695724487305,-364.0,112.0,-16364.0,63.0,-83.0,-36.0,0.975025634691423,0.1623465874471347,-0.08626460018412561,-0.12460744758613067
-7.713660717010498,-348.0,156.0,-16452.0,141.0,88.0,-45.0,0.9730276493112048,0.17591466369272551,-0.07979704902973565,-0.1261096972478034
-7.729272127151489,-348.0,152.0,-16352.0,8.0,88.0,-49.0,0.9728772560714269,0.1781991593685289,-0.07177350404240845,-0.12885444632124646
