programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-191.99391055107117,14408.0,6248.0,5248.0,89.0,-49.0,-57.0,0.999945961083093,0.007897579021671377,-0.004578567825497095,-0.004973919568431931
-192.001704454422,14436.0,6140.0,4884.0,109.0,-53.0,-161.0,0.9996202051231856,0.01757417849411975,-0.00944300087389985,-0.019011141318517638
-192.00948071479797,14384.0,6164.0,5324.0,129.0,5.0,-186.0,0.9989167922232183,0.02910432793269601,-0.009240444819102744,-0.03511117328724394
-192.01725888252258,14420.0,6100.0,5008.0,104.0,60.0,-212.0,0.997820822848949,0.03862880648304071,-0.0040992796193373695,-0.053334948254824814
-192.02501773834229,14476.0,6096.0,4960.0,92.0,89.0,-209.0,0.9963390240446969,0.04722222983671592,0.003613255341925245,-0.07117270938178046
-192.03279757499695,14400.0,6184.0,4976.0,122.0,126.0,-234.0,0.994019758487133,0.058618197691465944,0.014455925401021693,-0.09099259781644962
-192.04056572914124,14488.0,6180.0,5056.0,77.0,114.0,-255.0,0.9911446924767443,0.0659489246016582,0.02471276886759345,-0.11257094196088874
-192.04839277267456,14512.0,6260.0,5128.0,59.0,105.0,-9.0,0.990442553254705,0.07214157314237894,0.03294620015588821,-0.11284365299888052
-192.05619382858276,14460.0,6268.0,5108.0,4.0,92.0,-235.0,0.9876101018092837,0.07278053148554313,0.04200934827936875,-0.13253111218910393
-192.0639762878418,14520.0,6300.0,5120.0,44.0,42.0,-507.0,0.9803543466835345,0.07519942886898538,0.04797320978532267,-0.17592319909373055
-192.07176733016968,14588.0,6264.0,5200.0,44.0,43.0,-129.0,0.9778460183838924,0.07913621582716748,0.051496744761784743,-0.18682266713186546
-192.07958841323853,14568.0,6300.0,5188.0,-2.0,-54.0,-80.0,0.9767799395589383,0.07777771295840265,0.04714938507591256,-0.1939807014348606
-192.08738350868225,14612.0,6260.0,5280.0,28.0,-104.0,-32.0,0.9764427672499971,0.07831982622726008,0.037701974184395456,-0.19749452713302904
-192.0951657295227,14556.0,6252.0,5244.0,47.0,-100.0,5.0,0.9765016741850889,0.08066430697287776,0.02801090075816027,-0.19787152228913577
-192.1029806137085,14516.0,6256.0,5256.0,-16.0,-174.0,74.0,0.9781890277424685,0.07651637483807254,0.012612047213600739,-0.19269770795462365
-192.1107656955719,14524.0,6280.0,5160.0,-12.0,-179.0,59.0,0.9793254251850517,0.07258989646930816,-0.0031843698512614206,-0.18879162668228447
-192.11855506896973,14532.0,6172.0,5068.0,-60.0,-162.0,57.0,0.9804716895622788,0.0648223793264211,-0.01672423014672413,-0.18491518388534564
-192.12637186050415,14452.0,6388.0,4980.0,-72.0,-168.0,59.0,0.9814385779945802,0.05591829520059558,-0.03058898889169288,-0.180875027697079
-192.13417029380798,14480.0,6024.0,5100.0,-39.0,-102.0,-13.0,0.9810939984977772,0.051057790057264414,-0.038967210329835154,-0.18256293354682487
-192.14195084571838,14424.0,5988.0,4956.0,-87.0,-36.0,-19.0,0.9810092785857066,0.04315695072393613,-0.04090004951921722,-0.18462247664433679
-192.14973998069763,14084.0,6000.0,4960.0,-77.0,-255.0,-136.0,0.9778459686016554,0.03299318663812615,-0.061277867254985234,-0.1974176646342277
-192.15752530097961,14348.0,5952.0,5052.0,-72.0,105.0,-190.0,0.9751311781259637,0.029726013907556127,-0.05084243745443673,-0.21366000116430242
-192.16531920433044,14584.0,5988.0,4924.0,-11.0,181.0,-241.0,0.9711220231302917,0.03327419428224423,-0.034921910987112274,-0.2336563808655886
-192.1731035709381,14360.0,5924.0,5056.0,13.0,250.0,-303.0,0.9650969304702806,0.04041730354224656,-0.013439008528256028,-0.25840617140655503
-192.1808876991272,14412.0,6244.0,5056.0,36.0,281.0,-347.0,0.9567488769669162,0.05019451217518527,0.0103039087243766,-0.2863667697814107
-192.1886749267578,14480.0,6292.0,4948.0,126.0,294.0,-353.0,0.9463074292404078,0.0677151850521641,0.032891754033873295,-0.31438039950724755
-192.19645738601685,14448.0,6636.0,5044.0,199.0,297.0,-326.0,0.9345248845892133,0.09130368744040837,0.05351071205484894,-0.33979917663038073
-192.20423531532288,14500.0,6168.0,5084.0,187.0,281.0,-277.0,0.9228717111096728,0.11351354159929088,0.07271182498737921,-0.360742943401663
-192.21202492713928,14516.0,6492.0,5232.0,249.0,229.0,-207.0,0.9119290325773446,0.13937789747673002,0.08499458710583821,-0.3764773052923944
-192.2197961807251,14616.0,6512.0,5320.0,255.0,187.0,-170.0,0.901459238534378,0.16446293127862147,0.09320397293507779,-0.3894049369555812
-192.22764325141907,14580.0,6400.0,5356.0,272.0,141.0,-107.0,0.89246643978496,0.18968643864640233,0.09623825390129842,-0.3978201947327865
-192.23544120788574,14376.0,6344.0,5236.0,286.0,126.0,-39.0,0.8850419539143678,0.21590210782014954,0.09642421633274817,-0.4009855236225737
-192.24322128295898,14808.0,6308.0,5428.0,256.0,78.0,-47.0,0.8777314014166037,0.23790881608869746,0.09404734344618189,-0.4051445166668745
-192.25100898742676,14572.0,6188.0,5436.0,510.0,118.0,-15.0,0.8648043974379706,0.28069358103041053,0.08497868655061797,-0.4075574690425939
-192.2587809562683,14604.0,6220.0,5244.0,254.0,79.0,-10.0,0.8574791844272333,0.3024743343181998,0.08184009475445916,-0.4080942590178769
-192.26656413078308,14652.0,6104.0,5412.0,183.0,79.0,241.0,0.860418590363968,0.3205339143217863,0.07456133020160681,-0.3890738582379997
-192.27434706687927,14836.0,6040.0,5392.0,120.0,73.0,-43.0,0.8551309099394497,0.33166729096824715,0.07688472096533869,-0.390943313857642
-192.2821400165558,14504.0,5996.0,5352.0,87.0,42.0,-79.0,0.8496619170304452,0.3389930850985244,0.07905661466669162,-0.39611660742889304
-192.2899100780487,14608.0,5916.0,5300.0,6.0,2.0,-102.0,0.8459897129409006,0.33873771918859785,0.08173968067521864,-0.4035799645673611
-192.29770302772522,14576.0,5964.0,5216.0,-68.0,-48.0,-61.0,0.846238424208568,0.33152511750356267,0.08211908625233218,-0.40893530237719844
-192.3054859638214,14640.0,5984.0,5332.0,-113.0,-94.0,-44.0,0.8486129637215786,0.3194257580491394,0.08020224826093067,-0.41399374665845295
-192.31326961517334,14624.0,6028.0,5368.0,-236.0,-190.0,55.0,0.8582730909949111,0.295303566186688,0.0728201086080243,-0.4133525575749846
-192.3210573196411,14596.0,6096.0,5200.0,-280.0,-249.0,255.0,0.8756508153489586,0.26670464667713234,0.057365105319163785,-0.39851414744178304
-192.32885670661926,14660.0,6124.0,5192.0,-332.0,-265.0,98.0,0.887527861690799,0.2323889905828518,0.046046750388310936,-0.3951826774507173
-192.3366413116455,14660.0,6016.0,5004.0,-401.0,-280.0,92.0,0.8991583006678967,0.1918149901179061,0.03598063776931028,-0.3916972729185149
-192.3444652557373,14656.0,5956.0,5160.0,-468.0,-283.0,124.0,0.9110667345855368,0.14558996080801997,0.0273469152769409,-0.3847247258344624
-192.3523132801056,14704.0,5912.0,5044.0,-506.0,-267.0,107.0,0.920565684138291,0.09649285059067,0.02139721557966363,-0.377875786651281
