programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-53.481433153152466,-252.0,12016.0,12000.0,-647.0,-342.0,-638.0,0.99644856971337,-0.05593212683317157,-0.029732242632170534,-0.055478273694834115
-53.489259481430054,-92.0,11980.0,11932.0,-520.0,-466.0,-536.0,0.9872298071680095,-0.10139225698736443,-0.07014623036547127,-0.10087826538723577
-53.497047662734985,-208.0,11904.0,11880.0,-470.0,-602.0,-495.0,0.9720104482921501,-0.1433871019662956,-0.12186241694798691,-0.1406605088011399
-53.504847288131714,-324.0,11800.0,11668.0,-464.0,-743.0,-484.0,0.9488025524821088,-0.18571265191954905,-0.1845318271399386,-0.17672728168802784
-53.51263165473938,-424.0,11840.0,11652.0,-478.0,-860.0,-439.0,0.9164540533206099,-0.23019416937193832,-0.254341309775637,-0.20599298697043397
-53.5204496383667,-480.0,11520.0,11584.0,-388.0,-1003.0,-543.0,0.8718915761756066,-0.2654951876258779,-0.33661409111166707,-0.23666080876770135
-53.528250217437744,-384.0,11716.0,11520.0,-462.0,-1126.0,-641.0,0.8091177190098281,-0.302690543309007,-0.4245334348040998,-0.27106883721494784
-53.53605556488037,-452.0,11572.0,11664.0,-423.0,-1247.0,-624.0,0.7311408710154763,-0.33606283271591225,-0.5149004862581584,-0.2955880384061564
-53.54385232925415,-348.0,11448.0,11616.0,-460.0,-1325.0,-683.0,0.6346678476088802,-0.36539756043113686,-0.6020450797853237,-0.3181557290836802
-53.55165338516235,-348.0,11332.0,11608.0,-379.0,-1298.0,-514.0,0.5358762385703462,-0.39220834221546974,-0.674445425912879,-0.32269589507380725
-53.55947208404541,-272.0,11464.0,11360.0,-354.0,-1327.0,-844.0,0.4177662189559365,-0.3925065403463496,-0.7480553211838199,-0.33439981838088984
-53.56730628013611,-252.0,11048.0,11500.0,-236.0,-1321.0,-812.0,0.296959421152561,-0.3830135342695284,-0.8095902647892381,-0.3311787099340655
-53.57514214515686,-408.0,10844.0,11348.0,-56.0,-1394.0,-789.0,0.17208516772702875,-0.3653994078630186,-0.8620728147432796,-0.30610525944896033
-53.58294463157654,-456.0,10720.0,11368.0,41.0,-1415.0,-709.0,0.04750122013779773,-0.3459195506650116,-0.8984820089074232,-0.26610783194565696
-53.59076738357544,-448.0,10716.0,11516.0,70.0,-1460.0,-616.0,-0.0784792215370674,-0.32808159907271406,-0.9160060704166529,-0.21710908570732085
-53.5985631942749,-332.0,10504.0,11560.0,113.0,-1517.0,-490.0,-0.20389149277292706,-0.31536301160583013,-0.9129263762478511,-0.15981195711427743
-53.60635423660278,-424.0,10452.0,11668.0,128.0,-1551.0,-342.0,-0.32565564607758013,-0.3090488098158477,-0.8879459310107484,-0.09994627021883995
-53.614147901535034,-428.0,10336.0,11424.0,144.0,-1595.0,-214.0,-0.4429472545313209,-0.30743532373968313,-0.8412681995488361,-0.03935819924871095
-53.62195181846619,-452.0,10244.0,11320.0,174.0,-1564.0,-120.0,-0.5484397360827399,-0.3078301175324918,-0.7772151878552699,0.019774387285693678
-53.62976288795471,-472.0,10220.0,11396.0,177.0,-1521.0,-19.0,-0.6412242603594275,-0.30965308466665226,-0.6983119658487976,0.07284787872903392
-53.63756275177002,-636.0,10172.0,11276.0,238.0,-1475.0,132.0,-0.7194935305518362,-0.3189417593056885,-0.6053943600444549,0.11875555772851784
-53.645390033721924,-728.0,10124.0,11036.0,327.0,-1499.0,315.0,-0.7856549186418813,-0.33747150517901325,-0.4943480352067706,0.15645878720364623
-53.653215408325195,-760.0,10232.0,10956.0,324.0,-1491.0,445.0,-0.8385833551066301,-0.3551521015603211,-0.3708278751030302,0.18202095577698343
-53.66100263595581,-724.0,10044.0,10832.0,397.0,-1281.0,563.0,-0.869781925163515,-0.37905353139558895,-0.2510611864238074,0.19174489215322765
-53.668795347213745,-684.0,10084.0,10704.0,451.0,-1656.0,761.0,-0.8920411783442486,-0.3969473589784364,-0.09114484919190714,0.19592842265489044
-53.67661094665527,-628.0,9988.0,11000.0,261.0,-1835.0,980.0,-0.8994545161935612,-0.3871633901269903,0.08892273665847818,0.18215056834813725
-53.6844482421875,-732.0,10084.0,10712.0,542.0,-1860.0,1205.0,-0.8689049758132799,-0.38315146265114974,0.2785861145337674,0.1434882450383537
-53.69225096702576,-680.0,10252.0,10588.0,599.0,-1899.0,1243.0,-0.8017185640419269,-0.36696479095096124,0.461858658483495,0.09628481633515494
-53.70004057884216,-792.0,10356.0,10720.0,565.0,-1923.0,1269.0,-0.7019896183166232,-0.3321696475231486,0.628338095832996,0.04544379347054408
-53.707834005355835,-956.0,10472.0,10812.0,578.0,-1931.0,1393.0,-0.5720223280578873,-0.2772931190017852,0.7717954177735252,-0.015192612062648995
-53.71563100814819,-1032.0,10608.0,10916.0,600.0,-1880.0,1381.0,-0.41992228652577407,-0.21210515458842763,0.8790340173286603,-0.07730377128589176
-53.72339677810669,-996.0,10700.0,10904.0,569.0,-1858.0,1410.0,-0.25189753135135967,-0.13441428540168787,0.9487817553330339,-0.1352538883959024
-53.73122310638428,-784.0,10812.0,10940.0,595.0,-1833.0,1469.0,-0.07415647643617176,-0.04646181672990236,0.9776704874238775,-0.19105636500542492
-53.739017486572266,-656.0,10944.0,11032.0,545.0,-1788.0,1780.0,0.10763133812541473,0.07033685137497041,0.9632356616773066,-0.23589252312243678
-53.746821880340576,-756.0,11072.0,11288.0,620.0,-1817.0,1675.0,0.2841803902960673,0.17531446006728194,0.9010925395282486,-0.27665607000213105
-53.75472092628479,-688.0,11156.0,11540.0,673.0,-1742.0,1746.0,0.4422482045385687,0.280401112384435,0.7953123021426018,-0.3054015124661604
-53.762529373168945,-720.0,11204.0,11892.0,668.0,-1664.0,1870.0,0.5767853747500649,0.3820259185457303,0.6509857181177703,-0.3123978614530026
-53.77032923698425,-820.0,11196.0,12236.0,617.0,-1583.0,1798.0,0.6796236128367642,0.4614663362228846,0.48324769157847214,-0.30270816637779985
-53.77810859680176,-880.0,11136.0,12656.0,545.0,-1503.0,2187.0,0.7580462633744037,0.5316445295584408,0.28361058279518125,-0.24956961774476083
-53.7859365940094,-876.0,11108.0,12888.0,481.0,-1455.0,2328.0,0.7992422835226667,0.572605237041395,0.06671564093440785,-0.16995304644798936
-53.793726205825806,-696.0,11100.0,13032.0,460.0,-1416.0,2494.0,0.7964109822739079,0.5796973301411978,-0.15860418294822948,-0.06727009656601438
-53.802062034606934,-432.0,11108.0,13056.0,558.0,-1487.0,2738.0,0.7362250921560652,0.5510693634397513,-0.38914323776884213,0.05350430689844279
-53.809935092926025,-84.0,11196.0,13104.0,757.0,-1561.0,2984.0,0.6060869596125276,0.4841136735800805,-0.6026017395016839,0.18751984425651047
-53.81775999069214,272.0,11284.0,13184.0,991.0,-1620.0,3080.0,0.40880000556589274,0.3824367834480207,-0.7649310550764153,0.31859871797441325
-53.82556438446045,884.0,11472.0,13288.0,1190.0,-1701.0,3170.0,0.15895343301553688,0.24738158317024736,-0.852890786957811,0.4314086971344493
-53.83339190483093,1048.0,11620.0,13592.0,1358.0,-1846.0,3130.0,-0.11900373623056516,0.09729609340894092,-0.8476623492394199,0.507779600468976
-53.84123778343201,1780.0,11824.0,13892.0,1524.0,-1881.0,3034.0,-0.38417247710688457,-0.05650871160840418,-0.7447237534574904,0.5427750955802095
-53.84904670715332,2116.0,12284.0,13612.0,1742.0,-1939.0,2852.0,-0.6034126037394741,-0.19754957467325984,-0.5524423605872287,0.5400692857620888
-53.85684370994568,2052.0,12368.0,14088.0,1922.0,-2052.0,2705.0,-0.7542647461051937,-0.31475853603730614,-0.2905593775750473,0.4975811540620489
-53.86464238166809,1932.0,12576.0,14340.0,1999.0,-2174.0,2359.0,-0.813830339658803,-0.39102205881323704,0.0042114979446110055,0.4298420536166246
-53.872469902038574,2096.0,13100.0,14112.0,2042.0,-2055.0,1970.0,-0.781604703390016,-0.43809077515422445,0.28139762755124736,0.3434908085697574
-53.880265951156616,2620.0,13500.0,13772.0,2041.0,-1865.0,1577.0,-0.679442157304629,-0.4649161586145247,0.5107143363776875,0.24775428745966083
-53.88806080818176,3312.0,13820.0,13068.0,1996.0,-1738.0,1113.0,-0.5288116729615342,-0.48116814018760695,0.6809693595703167,0.15848080872590098
-53.903640270233154,4944.0,15000.0,11948.0,1675.0,-1471.0,24.0,-0.3646346803674066,-0.526816349460467,0.7587537035656013,0.11746872409279832
-53.911438941955566,6260.0,15500.0,11148.0,1401.0,-1118.0,-325.0,-0.22017508720794926,-0.5742486458684081,0.7838771048730107,0.08542896550455717
-53.9192373752594,7096.0,15800.0,11168.0,845.0,-644.0,-1200.0,-0.12370075583723136,-0.6613509291972268,0.7352241794389915,0.08220995939376002
-53.92702293395996,7588.0,15764.0,11440.0,194.0,-157.0,-1565.0,-0.09042971056573582,-0.7555554614547273,0.6418408171705853,0.09486188658637829
-53.93485426902771,7368.0,15156.0,11496.0,-298.0,196.0,-2472.0,-0.09837990806854843,-0.8728122137464019,0.46388385189314485,0.11546430260607701
-53.942694664001465,7356.0,14608.0,11464.0,-861.0,661.0,-3217.0,-0.1518885538032251,-0.9610128948715768,0.1959975951188035,0.1223479702396495
-53.950493574142456,6980.0,13856.0,11032.0,-1176.0,841.0,-3828.0,-0.21108638717812528,-0.9604447368336508,-0.14016127881470117,0.11551303198190832
-53.958303928375244,6280.0,13716.0,11404.0,-1356.0,1025.0,-4368.0,-0.2483028674992939,-0.8258825468322359,-0.4987835136315275,0.08647954300824684
-53.96611452102661,5448.0,12460.0,11508.0,-1098.0,920.0,-4817.0,-0.22996184807164374,-0.5488070980661874,-0.8006214586806474,0.07023957177914174
-53.973915815353394,4896.0,11908.0,11596.0,-854.0,648.0,-4989.0,-0.17816600852294467,-0.17079092765330406,-0.9663334727800971,0.0727114284214185
-53.98170852661133,4516.0,11616.0,11932.0,-662.0,168.0,-5076.0,-0.12932070841904453,0.2433994075850978,-0.9574890516873176,0.08513282950860582
-53.9895076751709,4440.0,11768.0,12176.0,-563.0,-363.0,-5030.0,-0.10084772092714947,0.6152205694011942,-0.7778115262748597,0.07964055351040371
-53.99731469154358,4428.0,12248.0,12356.0,-545.0,-515.0,-5085.0,-0.06491620598166517,0.8839629569993639,-0.45981158977393666,0.05448558307893704
-54.005106925964355,4284.0,12932.0,12592.0,-670.0,-1170.0,-5205.0,-0.03201150769131523,0.9978067180232253,-0.04953627163789469,-0.030052864011031105
-54.012916564941406,4180.0,13684.0,12696.0,-975.0,-1518.0,-5368.0,0.028984002305819306,0.9141576956435643,0.3808365979053471,-0.13579072428507735
-54.020753383636475,4308.0,14496.0,12928.0,-1333.0,-1707.0,-5576.0,0.1117530568719791,0.6250904366269054,0.7421872578384971,-0.2143158291389725
-54.028592348098755,4568.0,15264.0,13232.0,-1701.0,-1895.0,-5962.0,0.18785458059897778,0.16255757429972612,0.9406588094671109,-0.23118541424079644
-54.03644633293152,4996.0,15768.0,13364.0,-2114.0,-1969.0,-6311.0,0.21568957912546027,-0.36781471467013854,0.8899797169764982,-0.1616367671640289
-54.04423952102661,5460.0,16104.0,13172.0,-2315.0,-1965.0,-6734.0,0.16723226865221458,-0.8087321971372708,0.5626069595441552,-0.03819699867054214
-54.052040338516235,6516.0,16020.0,13188.0,-2952.0,-2218.0,-6846.0,0.037130087320289155,-0.9890061741534747,0.046958138307339164,0.13521493019856778
