programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-10110.939296007156,-3496.0,2260.0,-15832.0,-235.0,-133.0,3219.0,0.962494469615461,-0.019566034304133662,-0.010904393247389576,0.2703750366974885
-10110.954878807068,-3656.0,2144.0,-15856.0,-269.0,-86.0,3458.0,0.8425911424479572,-0.04152113848793847,-0.01746039703021534,0.5366668391678947
-10110.970430612564,-3684.0,1864.0,-15400.0,-233.0,-174.0,3928.0,0.6218022506464582,-0.05355528096593391,-0.025189590325273715,0.7809348740521863
-10110.98605298996,-3740.0,1664.0,-15328.0,-83.0,-125.0,4587.0,0.28640064655611946,-0.05558643411090825,-0.014837666059895385,0.9563810232647684
-10111.00161409378,-3908.0,1896.0,-15124.0,119.0,-239.0,5222.0,-0.1357082528214287,-0.03613575794632621,0.013283805013470448,0.9900005139585352
-10111.017181873322,-3428.0,2296.0,-15460.0,230.0,-276.0,5582.0,-0.5543853747937306,-0.007947399104010168,0.04867343786770899,0.8307975634945222
-10111.032762050629,-3024.0,2152.0,-16224.0,125.0,-88.0,4519.0,-0.8200172954184056,0.010489601577031453,0.06070222138515611,0.5690139223185542
-10111.048344612122,-2548.0,1016.0,-16756.0,285.0,-50.0,3161.0,-0.9415152627568979,0.008680024394240054,0.07288129912301827,0.3288798920737872
-10111.063967704773,-2856.0,440.0,-17372.0,266.0,-243.0,2620.0,-0.9893620071870135,0.009894452825022477,0.09597741219594735,0.10887265444704898
-10111.079572439194,-3684.0,1068.0,-17088.0,432.0,-56.0,2617.0,-0.987999025012965,-0.005094029445257718,0.09996172879595704,-0.11764195770882563
-10111.095163345337,-3848.0,1760.0,-16408.0,227.0,-175.0,2558.0,-0.9367791962483526,-0.004307206355541848,0.11096884324391988,-0.33183143503713974
-10111.110771417618,-3696.0,1756.0,-16172.0,312.0,-510.0,1973.0,-0.8607676475244113,-0.025237451842056786,0.14198052052194327,-0.4881430730760491
-10111.126341581345,-3468.0,2132.0,-16652.0,312.0,-204.0,2107.0,-0.7547176299382398,-0.03091577792255825,0.14627366571995648,-0.638787545630545
