programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-3920.851746082306,292.0,4588.0,-15752.0,-79.0,72.0,-60.0,0.9999451412452742,-0.006564356737878644,0.006261881561551747,-0.005235700516214936
-3920.8673367500305,272.0,4556.0,-15632.0,-89.0,81.0,-110.0,0.9997032628949899,-0.014022535121112735,0.01329888896509547,-0.014828830641087688
-3920.8829226493835,280.0,4540.0,-15656.0,-83.0,-26.0,205.0,0.999715206832956,-0.020725737016514117,0.011392456985110131,0.003187628570697151
-3920.898547887802,336.0,4616.0,-15708.0,-110.0,33.0,-31.0,0.999448119256118,-0.030031468504184183,0.014187314474919804,0.0005365844577289558
-3920.914165496826,292.0,4568.0,-15804.0,-50.0,-45.0,34.0,0.999360644785498,-0.0340191242785791,0.010363741600397918,0.0036869631503857283
-3920.929847240448,364.0,4716.0,-15716.0,-148.0,201.0,-122.0,0.9985007669197089,-0.046759710638611916,0.027474242624653977,-0.007410392293820128
-3920.9455046653748,136.0,4648.0,-15784.0,-236.0,132.0,-392.0,0.9961273012139682,-0.06780260026604798,0.037568960016784204,-0.041494341982924274
-3920.9611620903015,244.0,4540.0,-15788.0,-58.0,117.0,-237.0,0.9942835957068374,-0.07287586428207549,0.04663476535046322,-0.06256547269964363
-3920.976772069931,264.0,4688.0,-15696.0,-220.0,80.0,-193.0,0.9911799448063295,-0.09199071674125214,0.05364950228037783,-0.07887810819372061
-3920.9923841953278,368.0,4568.0,-15780.0,-86.0,75.0,-105.0,0.9893422816273294,-0.09915004467956486,0.06004066534557882,-0.08812625561846237
-3921.008061647415,300.0,4696.0,-15780.0,-145.0,158.0,-492.0,0.9824137647697518,-0.11269058426505148,0.07065127043647142,-0.13104359959431977
-3921.0237126350403,24.0,4600.0,-15692.0,-144.0,147.0,-339.0,0.9756326901154397,-0.12523455469471126,0.08176432328624716,-0.16053583938195798
-3921.0393047332764,284.0,4632.0,-15752.0,-143.0,379.0,-389.0,0.9647449271368712,-0.13464495440220445,0.11190290121587872,-0.19650878483459874
-3921.0549006462097,92.0,4664.0,-15812.0,-245.0,270.0,-627.0,0.9465560564112503,-0.15643653270889166,0.1314908697192496,-0.24953836275346003
-3921.0704939365387,716.0,4692.0,-15852.0,-246.0,418.0,-832.0,0.9170006877564314,-0.17666154620725513,0.15970663602042673,-0.31999097980557606
-3921.0860714912415,496.0,4096.0,-15792.0,-411.0,256.0,-596.0,0.8883901379474447,-0.21038941456943117,0.18232087424361854,-0.36504569008535753
-3921.1016659736633,288.0,4520.0,-15812.0,-195.0,-13.0,-151.0,0.8799311961358494,-0.2284364873599843,0.1849409323119698,-0.3732756526551717
-3921.1173605918884,332.0,4472.0,-15820.0,-763.0,179.0,-303.0,0.849586753292274,-0.28550846122205314,0.21713150009842128,-0.3867055454294879
-3921.1329703330994,112.0,4312.0,-15860.0,-168.0,-365.0,33.0,0.8528077807299587,-0.3096741415806214,0.19663525222986922,-0.3716926051769713
-3921.148557662964,472.0,4572.0,-15668.0,-222.0,-307.0,172.0,0.8569877502008418,-0.3332155742613002,0.18566978651068608,-0.3465055662647968
-3921.1641612052917,452.0,5252.0,-15392.0,573.0,-334.0,1154.0,0.9077732346463235,-0.2801057558120855,0.175875876806448,-0.25798487548353344
-3921.1797955036163,820.0,5984.0,-15620.0,-1431.0,1135.0,-2325.0,0.7774348384751881,-0.39098400814222334,0.23368770115301113,-0.4337241469320345
-3921.1954431533813,-532.0,3432.0,-16404.0,114.0,-572.0,966.0,0.8254425936132471,-0.3835806758375073,0.22260812443416478,-0.34922201063074537
-3921.2110772132874,344.0,4712.0,-15444.0,-473.0,-97.0,2.0,0.8107011519967613,-0.4204278642616914,0.23003938123864012,-0.33628252434942313
-3921.2267277240753,80.0,4580.0,-15800.0,-397.0,-65.0,234.0,0.8035013295900935,-0.4455875730877977,0.24561207797877488,-0.3090502147024439
-3921.242334127426,172.0,4844.0,-15612.0,-486.0,-66.0,-54.0,0.7836803274153572,-0.4823790702026907,0.25189283883061997,-0.2995088893478743
-3921.2580177783966,500.0,4464.0,-15824.0,-542.0,252.0,387.0,0.7637948305867406,-0.5036066302257456,0.2991288699271278,-0.27114523403106494
-3921.273610830307,36.0,4792.0,-15592.0,-214.0,-117.0,456.0,0.7672826073112907,-0.5084221943236181,0.3162546933814334,-0.22971121381195161
-3921.289199590683,380.0,4944.0,-15172.0,-568.0,152.0,-387.0,0.7285677415065889,-0.5532410961270279,0.320184217829699,-0.2461613337730708
-3921.304799079895,332.0,4608.0,-15776.0,-373.0,-13.0,82.0,0.7120932125112361,-0.5748241164960691,0.3312713526847821,-0.22969497748173703
-3921.3204352855682,348.0,4844.0,-15644.0,-531.0,157.0,-251.0,0.674730823461424,-0.6112616464038905,0.33872474638258243,-0.23740905984129818
-3921.336090326309,324.0,4344.0,-15812.0,-282.0,28.0,-255.0,0.6530033827120069,-0.6346641997429443,0.3325405951628154,-0.24536643678401662
-3921.351725101471,716.0,4884.0,-15144.0,-14.0,503.0,-1276.0,0.6057697704896731,-0.6572213961194917,0.28886349790538773,-0.34301734828066477
-3921.367299556732,-640.0,3836.0,-15872.0,-580.0,550.0,-1668.0,0.50199973876612,-0.704541983522979,0.23665586710053313,-0.4422791610500637
-3921.3829061985016,-396.0,3776.0,-16372.0,1145.0,-1004.0,-1170.0,0.5402632922114887,-0.70764565339258,0.07553522124725655,-0.4490519287059351
-3921.398537635803,-136.0,3180.0,-16676.0,750.0,162.0,-1206.0,0.5339300175427496,-0.6689392928118711,-0.020537338078753437,-0.5167370478723116
-3921.414179801941,-852.0,5148.0,-15388.0,2834.0,-2409.0,799.0,0.6936908010011479,-0.6142127412981839,-0.2031092295921833,-0.31667399938710766
-3921.4298119544983,2360.0,6508.0,-15292.0,-132.0,1054.0,-4675.0,0.5312451627239504,-0.4708220642047713,-0.3564587225954343,-0.6074885513538446
-3921.4453930854797,96.0,3516.0,-16160.0,1163.0,689.0,-1876.0,0.4909590046657798,-0.3158292071251539,-0.45430207981181947,-0.6729195999099288
-3921.4609780311584,-1436.0,4568.0,-15960.0,1189.0,-17.0,-2646.0,0.3562732372860188,-0.15613187576232804,-0.579734696172293,-0.7159608228239143
-3921.4765639305115,-228.0,3880.0,-16392.0,939.0,869.0,-2925.0,0.2217221477438684,0.07253693541701466,-0.6275847015461858,-0.7427752853894231
-3921.4921355247498,-968.0,3400.0,-16476.0,1075.0,769.0,-2433.0,0.09647852049453472,0.268730973378476,-0.6485475474629288,-0.7055931105885762
