programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-7.351278781890869,-14316.0,1208.0,8024.0,93.0,-27.0,-65.0,0.999948702713749,0.008143110440788396,-0.0020272590836188688,-0.005672029094355285
-7.362482070922852,-14080.0,1216.0,8052.0,110.0,-22.0,-15.0,0.999811212118593,0.017760003539720216,-0.003661767830182583,-0.006979530971117318
-7.3736960887908936,-14124.0,1356.0,8188.0,113.0,-44.0,-83.0,0.999490846928313,0.02764376289861926,-0.007111548714013943,-0.014258160968958499
-7.384852886199951,-14028.0,1392.0,7996.0,112.0,-67.0,-125.0,0.9989022495354726,0.037429123112260404,-0.012462969881180317,-0.025259275479719942
-7.396038770675659,-14292.0,1408.0,8084.0,105.0,-36.0,-89.0,0.9982504029043774,0.04662264469375134,-0.015212125262499664,-0.033031096681863145
-7.407202482223511,-14056.0,1400.0,8108.0,112.0,-29.0,-88.0,0.9974259770838046,0.05643402538018698,-0.017373379171166915,-0.040679069728556415
-7.418363094329834,-14052.0,1384.0,8440.0,84.0,-57.0,-111.0,0.9964507267546643,0.06372959964508818,-0.021756066316777834,-0.050509017586942664
-7.429549217224121,-14108.0,1516.0,8060.0,96.0,-3.0,-37.0,0.9957119398465817,0.07215960138507935,-0.0219055946654489,-0.053580497359177984
-7.440706253051758,-14096.0,1244.0,8156.0,59.0,243.0,-63.0,0.9952556675167875,0.07854194119833292,-0.0003413438734177314,-0.0574212785722459
-7.45185923576355,-14080.0,1272.0,7956.0,73.0,-29.0,-38.0,0.9945329268921249,0.08475459320563021,-0.0026369032995348872,-0.06094229236679834
-7.4630115032196045,-14176.0,1216.0,7804.0,105.0,-35.0,-95.0,0.9931607790603706,0.09371286117379386,-0.005201529392068467,-0.0694442991094462
-7.474186897277832,-14116.0,1272.0,7960.0,112.0,-248.0,-77.0,0.9913682439135396,0.10193885380492343,-0.02640876917657171,-0.07810282936809419
-7.485339403152466,-14136.0,1208.0,7940.0,92.0,-57.0,-36.0,0.990129730188147,0.10960402801681776,-0.031318167633422316,-0.08154291395406929
-7.496489763259888,-14028.0,1036.0,8124.0,82.0,-35.0,-76.0,0.9886639573609273,0.11665242911632087,-0.03387038310935389,-0.08825297357436616
-7.507618188858032,-14100.0,1328.0,8040.0,78.0,-24.0,-55.0,0.987344934273478,0.12337246164963059,-0.03565436215127923,-0.09304828279230899
-7.518808603286743,-13992.0,1384.0,8204.0,89.0,-256.0,-75.0,0.9846969863284616,0.12917403126723415,-0.0572848984467371,-0.10200174102320031
-7.5299973487854,-14044.0,1456.0,8008.0,65.0,-29.0,-128.0,0.98261088444943,0.13515152533130564,-0.058584257104413014,-0.11303893038088403
-7.541151523590088,-14060.0,1380.0,8060.0,84.0,2.0,-94.0,0.9806540611659655,0.14286682340414283,-0.05780597508377112,-0.12068617291853401
-7.552309513092041,-14068.0,1400.0,7936.0,90.0,-19.0,-60.0,0.9787691737870353,0.150686177153817,-0.05930631446863966,-0.1256476880931747
-7.563462734222412,-14132.0,1408.0,8032.0,59.0,-81.0,-38.0,0.9771263297421325,0.15504769653878314,-0.06604734805357756,-0.12970002057739352
-7.574645280838013,-14036.0,1300.0,8096.0,79.0,-39.0,-41.0,0.9753460887909524,0.1615908437244521,-0.06938880964074114,-0.13331766350057433
-7.585803985595703,-13964.0,1228.0,8104.0,85.0,-55.0,35.0,0.9741936579793942,0.16798180541435767,-0.07522940301332752,-0.13064978654677695
-7.596956729888916,-14100.0,1308.0,8220.0,142.0,-60.0,-38.0,0.9712076332044971,0.1796163356753918,-0.08106583063830508,-0.13387320966789998
-7.608097076416016,-14072.0,1248.0,8108.0,113.0,-38.0,-57.0,0.9684538519940941,0.1891515809194356,-0.08439066865620647,-0.1385533508697576
-7.619284391403198,-14152.0,1324.0,8164.0,71.0,-35.0,-143.0,0.9652125141056344,0.19577284981169593,-0.08552220282311472,-0.150743977374785
-7.630436182022095,-14036.0,1024.0,8104.0,134.0,-21.0,-84.0,0.9615843562602701,0.2073973434042557,-0.08729561662776367,-0.15723022311870488
-7.641582012176514,-14140.0,1232.0,8120.0,104.0,-48.0,-132.0,0.9574287144119569,0.2164554835337374,-0.09003765524991096,-0.16843545085504383
-7.652755498886108,-14048.0,1252.0,7964.0,125.0,-4.0,-41.0,0.9543843748532685,0.22715912108799685,-0.091116638013605,-0.17101741729882974
-7.663912534713745,-14156.0,1300.0,8180.0,69.0,-75.0,-96.0,0.950931245600043,0.2325403788640112,-0.09617244488942453,-0.18001555261510976
-7.67507529258728,-14012.0,1324.0,8012.0,122.0,11.0,7.0,0.9486174037582801,0.24277554292898654,-0.09700349803694466,-0.178256496125758
-7.686237096786499,-14104.0,1268.0,8036.0,74.0,-43.0,-91.0,0.9452283570307147,0.24899422520397635,-0.09947321975128989,-0.1861459304749873
-7.6974217891693115,-14316.0,1328.0,8016.0,123.0,-4.0,-35.0,0.9419071752837849,0.25937181476928534,-0.10072820019557399,-0.18812486421940394
-7.708632946014404,-13992.0,1312.0,8032.0,119.0,-37.0,-35.0,0.9382687099833623,0.2688412665357531,-0.10462035118224802,-0.19086849764199587
-7.719789505004883,-14148.0,1448.0,7984.0,112.0,-45.0,-55.0,0.9342657430325931,0.27775243247879566,-0.10857094865001098,-0.19548262520517143
-7.730929851531982,-13992.0,1368.0,7972.0,97.0,-23.0,-71.0,0.930446722581499,0.28592846927686905,-0.11007407367858497,-0.20099130627501066
-7.742080450057983,-14072.0,1352.0,8172.0,109.0,-30.0,-100.0,0.9256186788209869,0.2951884286836104,-0.11161933068287984,-0.20888987052247826
-7.753245115280151,-14096.0,1424.0,8044.0,84.0,-72.0,-36.0,0.9220638729632582,0.30099903075707823,-0.11773760005363235,-0.21292171141738173
-7.764404773712158,-14104.0,1420.0,8088.0,93.0,-35.0,-95.0,0.9174436435815699,0.3087881056442699,-0.11948448085703813,-0.22061397394254198
-7.775583744049072,-14016.0,1516.0,8096.0,99.0,-30.0,-77.0,0.9129352812102555,0.3169224985265938,-0.12141783262511045,-0.22664291775794276
-7.786749839782715,-14060.0,1068.0,7992.0,76.0,-42.0,-94.0,0.9084859713194404,0.3231193914412751,-0.12337122698167298,-0.234577575960341
-7.797911882400513,-14140.0,1252.0,7716.0,116.0,-33.0,-18.0,0.9044515228600051,0.33181955157117654,-0.1275596767055682,-0.23577904247428746
-7.8090980052948,-14128.0,1260.0,7980.0,86.0,-57.0,-81.0,0.8996136340793288,0.3383133509472434,-0.13118982012611954,-0.24295805614283936
-7.820281028747559,-14092.0,1256.0,7992.0,120.0,-60.0,-20.0,0.8949103872271201,0.34666659810103745,-0.13756296218366412,-0.24501857078457417
-7.831442356109619,-14140.0,1360.0,7980.0,123.0,-75.0,-105.0,0.8879485909501413,0.3558869562152022,-0.1425779903442605,-0.2540930752596953
-7.84258770942688,-14048.0,1392.0,8116.0,138.0,-256.0,-42.0,0.8792728208550771,0.36130802456060435,-0.1638449236201057,-0.26361080952341637
-7.8537375926971436,-14112.0,1344.0,7936.0,54.0,-45.0,-97.0,0.8746602371566333,0.3657878525366791,-0.1652039202222984,-0.2718020993607134
-7.864880323410034,-13976.0,1332.0,8036.0,134.0,-20.0,-66.0,0.8684664117609379,0.3764647913601399,-0.16752067436487217,-0.2756395765661856
-7.876262187957764,-14084.0,1252.0,8244.0,74.0,-72.0,-115.0,0.8621509032695629,0.3819867089443062,-0.17070128867817747,-0.285732469672217
-7.887507915496826,-14084.0,1328.0,8044.0,87.0,-32.0,-98.0,0.8562807728463591,0.389170579421271,-0.17173763215672172,-0.29297727534359497
-7.898666858673096,-14172.0,1300.0,8056.0,81.0,-26.0,-93.0,0.8507191860969531,0.3959311870373558,-0.17232263011870297,-0.2997003047824622
-7.909831762313843,-14040.0,1216.0,8076.0,102.0,-7.0,-18.0,0.8465930804625715,0.4035757204509763,-0.17462383251162947,-0.29985548368225623
-7.920987129211426,-14116.0,1032.0,8000.0,86.0,-51.0,-84.0,0.8405429644625414,0.4098470207799831,-0.17741877195602945,-0.3066521218056539
