programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-445.34652185440063,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.36219096183777,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.37786960601807,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.3935627937317,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.40922808647156,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.4248893260956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.44061493873596,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.4562740325928,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.4719614982605,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.4876182079315,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.50334644317627,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.51901364326477,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.5346736907959,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.55033254623413,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.5660312175751,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.58169317245483,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.5974028110504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.6130621433258,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.6287498474121,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.64443349838257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
-445.66011905670166,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
