programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-10698.52354836464,-6956.0,-7760.0,-12196.0,-394.0,-82.0,-156.0,0.99928447901484,-0.0346039361454771,-0.006930619316962772,-0.013603827371850409
-10698.539146900177,-6876.0,-8024.0,-12476.0,-327.0,-130.0,-456.0,0.9964070850952185,-0.06317804757371583,-0.019029583265347847,-0.053097363753488246
-10698.554776191711,-6516.0,-7956.0,-12304.0,-215.0,184.0,-150.0,0.9944239788983625,-0.0810065062998698,-0.0026697567223673405,-0.06746679574488038
-10698.570373535156,-6744.0,-7836.0,-12404.0,-166.0,532.0,307.0,0.9936190683493522,-0.0924659852559376,0.046771309418137494,-0.04453799724422686
-10698.58602976799,-7160.0,-7812.0,-12316.0,-156.0,317.0,188.0,0.9911513968172612,-0.10416989391806417,0.07654896742742655,-0.030129675970481624
-10698.601627588272,-7216.0,-7812.0,-12296.0,-100.0,22.0,-387.0,0.9884313615555002,-0.11551120022685758,0.07536891899461551,-0.06308828865386915
-10698.617235898972,-6968.0,-7748.0,-12288.0,-193.0,-64.0,-296.0,0.9847478422505944,-0.13462535469361298,0.06811221468958122,-0.08665118156434731
-10698.632878303528,-6780.0,-7972.0,-12232.0,-211.0,151.0,39.0,0.9813560388826525,-0.15158293284497223,0.0833287407507839,-0.08378102639353784
-10698.6484978199,-6896.0,-7992.0,-12292.0,-180.0,0.0,-3.0,0.9787753526967691,-0.16723498278173113,0.08480376134194624,-0.08270182313327411
-10698.664158344269,-6992.0,-7776.0,-12228.0,-249.0,45.0,-229.0,0.972662518960572,-0.19002215535253256,0.0872720555334058,-0.10100887588438563
-10698.679813623428,-7024.0,-7828.0,-12360.0,-278.0,-256.0,-161.0,0.9678980833805783,-0.21719499186206415,0.06548930944809263,-0.10821638529471135
-10698.69546675682,-6856.0,-7876.0,-12436.0,-252.0,-63.0,-541.0,0.9569952575337349,-0.24207782950689902,0.05241591865055981,-0.15103301953939371
-10698.711094856262,-6576.0,-7872.0,-12176.0,-6.0,179.0,-114.0,0.9543162452810682,-0.2409466114002995,0.06521172541690741,-0.164233569392823
-10698.726706981659,-6752.0,-7976.0,-12192.0,-306.0,375.0,-241.0,0.9411714882790135,-0.26237110230115485,0.09584560709324462,-0.19018741790368585
-10698.742308616638,-7092.0,-7692.0,-12216.0,-388.0,185.0,41.0,0.9306766815944348,-0.29083687577191525,0.11853956535242433,-0.18762515149537035
-10698.757945775986,-7252.0,-7756.0,-12416.0,-399.0,-72.0,-481.0,0.9119587840768161,-0.32911455053733724,0.10706288327056158,-0.2203459275673953
-10698.773546218872,-7132.0,-7596.0,-12616.0,-349.0,-319.0,-638.0,0.8904271565558877,-0.3683172974852815,0.07009926500902025,-0.2580076361004275
-10698.78921842575,-6776.0,-7652.0,-12156.0,-344.0,-492.0,-666.0,0.8646605120495721,-0.40917428875997813,0.01834561301227252,-0.29086429619865983
-10698.804855108261,-6556.0,-8076.0,-12172.0,-367.0,72.0,-195.0,0.8458313321425941,-0.43529104061309176,0.026284798202187216,-0.3072461178132719
-10698.820467472076,-6752.0,-8008.0,-12308.0,-406.0,351.0,-113.0,0.8255379894585585,-0.4558126550234717,0.058891595708329206,-0.32749600216811986
-10698.836097955704,-7336.0,-7876.0,-12172.0,-454.0,11.0,-294.0,0.7980434965383244,-0.4893807685244147,0.06108721202620981,-0.34626780612439756
-10698.851740121841,-7404.0,-7440.0,-12500.0,-618.0,-271.0,-1125.0,0.7342238222638104,-0.5432670668117708,0.012950461217291034,-0.40695031452539143
-10698.867342233658,-6732.0,-7696.0,-12452.0,-812.0,-362.0,-902.0,0.6600085461877184,-0.6056939164971966,-0.023854311243321755,-0.44379564025863083
-10698.882951498032,-6488.0,-8272.0,-12092.0,-671.0,186.0,-130.0,0.6186488938892679,-0.6358570018842508,0.006120123177965951,-0.461434679382298
-10698.898599624634,-7168.0,-7996.0,-12032.0,-758.0,307.0,-465.0,0.5557807932393356,-0.6626257223971697,0.027490082275505437,-0.5012775251897597
-10698.91465306282,-7836.0,-7836.0,-11776.0,-1404.0,-864.0,-381.0,0.4550302301242718,-0.7613315671000086,0.024874189404911404,-0.4611973648141822
-10698.930305480957,-7840.0,-7848.0,-12276.0,-1679.0,-1556.0,-2050.0,0.25530112627033696,-0.8646735726283847,-0.10180672124088261,-0.4204715676872148
-10698.945930242538,-6904.0,-7548.0,-12660.0,-1581.0,-942.0,-1819.0,0.05939453831568939,-0.8958716122678999,-0.19701706509581587,-0.3937900699761368
-10698.961519241333,-7040.0,-7740.0,-12016.0,-1629.0,-626.0,-560.0,-0.09669198776483713,-0.9048045179105542,-0.1856735352311392,-0.37081637259633715
-10698.977124214172,-7396.0,-7868.0,-12144.0,-1440.0,-681.0,-1610.0,-0.26826826976053153,-0.8718334353258108,-0.25552417454462306,-0.32038413305120894
-10698.99274301529,-7048.0,-7296.0,-13056.0,-1570.0,-850.0,-1635.0,-0.4425262672418671,-0.8047151220987481,-0.3093504571602821,-0.2467921589542528
-10699.0083527565,-6856.0,-7460.0,-12904.0,-1785.0,-937.0,-1924.0,-0.6165346464094752,-0.684164398226748,-0.35946014120827485,-0.1503080598580869
-10699.023997068405,-6736.0,-7792.0,-12544.0,-1252.0,-248.0,-2535.0,-0.7107008036544514,-0.5247357224278995,-0.467098614610256,-0.037090073094655625
-10699.039606571198,-7140.0,-7564.0,-11812.0,-1368.0,-423.0,-1740.0,-0.7811038121237068,-0.3633840695454051,-0.5066327393477686,0.03394289480007465
-10699.055278539658,-7840.0,-7264.0,-12292.0,-1568.0,-1282.0,-1818.0,-0.8580945329821464,-0.16764563697684567,-0.4687621051851432,0.12582051347523848
-10699.070886850357,-7624.0,-5748.0,-14148.0,-2082.0,-2576.0,-4080.0,-0.8626187294381449,0.16675150707908987,-0.32605881738337344,0.3489534497836768
-10699.086492538452,-6588.0,-5572.0,-15348.0,-3444.0,-3058.0,-4117.0,-0.6813617790741501,0.5601433521710458,-0.12421759294944724,0.4544838177948014
-10699.102140426636,-5468.0,-7748.0,-14944.0,-2894.0,-1349.0,-3614.0,-0.37891257437285675,0.7604741525377585,0.016311401175977482,0.5271036544132364
-10699.11773967743,-4896.0,-8312.0,-15128.0,877.0,400.0,-4371.0,-0.2204038543291079,0.6586183540970503,0.31057623185704825,0.6489887586459745
-10699.133367061615,-4840.0,-5896.0,-12788.0,2025.0,2703.0,-746.0,-0.3521603798394696,0.42750203925470637,0.3984411214493358,0.7310743779141651
-10699.148962974548,-7404.0,-6296.0,-11364.0,416.0,1930.0,4671.0,-0.6701628314721805,0.4152978281247759,0.17502523865373468,0.589725070776406
-10699.164561510086,-10340.0,-7992.0,-11676.0,-736.0,-828.0,-1422.0,-0.5509052388713702,0.47361977189364324,0.2340725742706729,0.6460632781932373
-10699.180155992508,-9996.0,-8396.0,-12288.0,-382.0,-4912.0,-6353.0,-0.06265400336238601,0.5233936034527146,0.5822263090100579,0.6189879940871013
-10699.195818424225,-6524.0,-7628.0,-12484.0,-48.0,-5383.0,-7054.0,0.4697758099090245,0.3605872501657372,0.7363567575165277,0.327209793713418
-10699.211454868317,-3196.0,-7780.0,-11944.0,-528.0,-2248.0,-1903.0,0.6628798978157744,0.2717193971251341,0.6667984171645346,0.20527708387585186
-10699.227082252502,-3628.0,-9824.0,-11768.0,-255.0,1331.0,2762.0,0.5233408140945592,0.3803365963755323,0.6508907678782176,0.39724007105429815
-10699.242684602737,-7036.0,-9616.0,-11560.0,1198.0,1352.0,1674.0,0.34088525440453865,0.47246408209242013,0.6831782415849658,0.4402753964134199
-10699.258291959763,-8956.0,-7188.0,-12308.0,1373.0,-1037.0,-1177.0,0.3849791036989875,0.47516119299897513,0.7415629217469456,0.27585750573991724
-10699.273901462555,-7792.0,-6372.0,-12164.0,-58.0,-2622.0,-3521.0,0.5992778706914742,0.28800067691379005,0.7453424539572056,0.04884946392482197
-10699.289533376694,-5720.0,-8372.0,-12336.0,-425.0,-1349.0,-1511.0,0.6927625504865352,0.170412722308343,0.6998147513153398,-0.03603979134650365
-10699.305177211761,-5208.0,-9504.0,-11660.0,641.0,1238.0,942.0,0.6039190902383826,0.26760860536634035,0.7507778407375002,2.5240117994607546e-05
-10699.32078576088,-6764.0,-8468.0,-11852.0,1368.0,1563.0,1157.0,0.45957440405545663,0.40675642220955954,0.789483284981119,0.0075314582765665565
-10699.336386203766,-8168.0,-7412.0,-11948.0,553.0,-172.0,402.0,0.45051475641603483,0.4558206660304066,0.7673549909075301,-0.020743495373282256
-10699.352009296417,-8444.0,-7580.0,-12312.0,-180.0,-1820.0,-2347.0,0.5566628428950439,0.27895204904168064,0.7642528645615958,-0.16801723924898518
-10699.367607593536,-6832.0,-7908.0,-12300.0,-271.0,-2153.0,-2681.0,0.6389784531897409,0.05300259550147188,0.6981436801465469,-0.3185791316153482
-10699.383233308792,-5644.0,-8328.0,-12272.0,-46.0,-869.0,-2044.0,0.623483817403936,-0.09651327272334874,0.6485583691177772,-0.425822920321268
-10699.398869037628,-5616.0,-8712.0,-11948.0,394.0,458.0,205.0,0.6073816678480207,-0.04646418018501063,0.6597507841937712,-0.44006532728402425
-10699.414464712143,-6808.0,-8868.0,-11704.0,758.0,694.0,363.0,0.5816440873313622,0.04101019194035616,0.6661041787203636,-0.4650951976969358
-10699.430053710938,-7640.0,-8416.0,-11308.0,142.0,-274.0,-762.0,0.5645173665422484,-0.007200322397257493,0.647715468581069,-0.511598446039847
-10699.445652246475,-7336.0,-8876.0,-11660.0,-154.0,-1423.0,-2251.0,0.5300490033514156,-0.20020084596940307,0.5681278711612137,-0.5968235897894235
-10699.46126818657,-6600.0,-8248.0,-12620.0,710.0,-853.0,-1178.0,0.5181751417128454,-0.26756702986685227,0.4667466681293506,-0.6648683740630574
-10699.47687625885,-5940.0,-7080.0,-12280.0,-164.0,86.0,-437.0,0.4850197688866983,-0.2875944664176224,0.46980107784269987,-0.6792143946743874
-10699.492510080338,-6316.0,-8904.0,-12072.0,-37.0,313.0,210.0,0.483397550887195,-0.26190423308817795,0.4904932702170685,-0.6761281922524165
-10699.508088111877,-6312.0,-8828.0,-11788.0,760.0,861.0,-64.0,0.4577991971405247,-0.18092370563128793,0.47836450420751647,-0.7272234243700011
-10699.52373456955,-6520.0,-8596.0,-11032.0,-184.0,1112.0,1875.0,0.5180500675391192,-0.03876136398671293,0.5542972379825105,-0.6502893633987593
-10699.53934931755,-7552.0,-9448.0,-11020.0,-53.0,923.0,740.0,0.5123887425751599,0.04675069526163897,0.5985742924986703,-0.6139877566649974
-10699.554934978485,-7932.0,-7916.0,-11828.0,-204.0,-18.0,-273.0,0.4992015506549766,0.022418507318282474,0.6097727361917804,-0.6152011317857567
-10699.570516109467,-7224.0,-7504.0,-12248.0,-758.0,-821.0,-1004.0,0.4862049091650997,-0.10715247808216527,0.6116663892595368,-0.614806767199914
-10699.586162805557,-6480.0,-8184.0,-12384.0,-785.0,-448.0,-743.0,0.4604249150373675,-0.20309524308770074,0.6248037562778329,-0.5969769559950291
-10699.601788759232,-6112.0,-8328.0,-12308.0,-572.0,283.0,308.0,0.4499525499425208,-0.19419048709747505,0.6703574181117232,-0.5571837125254587
-10699.617401838303,-6508.0,-8244.0,-12160.0,-484.0,558.0,-153.0,0.40071100091203166,-0.19460198243797538,0.7118622013408592,-0.5429668207924252
-10699.63299202919,-6864.0,-8096.0,-12540.0,-392.0,507.0,71.0,0.3652704515957842,-0.17958653513180672,0.7483729152091136,-0.5237023518868108
-10699.64859199524,-6768.0,-8428.0,-11944.0,-571.0,524.0,325.0,0.3359837186122906,-0.15219199950205733,0.7942971245256223,-0.4827469462206376
-10699.664189338684,-7052.0,-8264.0,-11988.0,-250.0,813.0,204.0,0.2840232607843512,-0.11078498054994868,0.8291184837210888,-0.4686363359471977
-10699.679830789566,-7392.0,-7612.0,-11796.0,-747.0,108.0,446.0,0.2863714502457521,-0.09228459387900095,0.8642615528387704,-0.4031462693631801
-10699.695474147797,-7240.0,-8180.0,-12056.0,-895.0,-351.0,-619.0,0.282409316602324,-0.17276578536142767,0.8777577575307548,-0.3463210654858263
-10699.711109399796,-6544.0,-8040.0,-12036.0,-878.0,-177.0,-750.0,0.25867868027786256,-0.25581964280425584,0.8841552474653942,-0.293106037304955
-10699.726720809937,-6324.0,-8176.0,-11944.0,-1022.0,448.0,161.0,0.20449419704236296,-0.25370153381266347,0.9196389170802872,-0.2192758931312281
-10699.742327213287,-6656.0,-8608.0,-11892.0,-764.0,790.0,628.0,0.13563556316910447,-0.20052016224045013,0.9564207853876476,-0.16326034367640718
-10699.757987260818,-6972.0,-8180.0,-12096.0,-747.0,773.0,448.0,0.06433220287510133,-0.16009207898527525,0.9789902654251875,-0.10867361281438165
-10699.77358865738,-6940.0,-7912.0,-11892.0,-1070.0,338.0,527.0,0.025577469574872117,-0.11716010323237547,0.9926011626133161,-0.019032478541132093
-10699.789229869843,-7208.0,-8124.0,-11796.0,-1454.0,231.0,-77.0,-0.00916354970845319,-0.12566083193426347,0.9866295089599012,0.1033808334454381
-10699.804866790771,-6888.0,-8324.0,-12164.0,-1437.0,-278.0,-158.0,0.0006026084256498276,-0.13452471093077994,0.9642671168558575,0.22823598831596928
-10699.82046532631,-6388.0,-8040.0,-12608.0,-1300.0,74.0,97.0,-0.02253897199300276,-0.1271233813000372,0.933542970573513,0.33440867626472437
-10699.836087703705,-6104.0,-7928.0,-12448.0,-1230.0,648.0,497.0,-0.10252486602666068,-0.10232762976156629,0.8945882980414923,0.4227641009367059
-10699.85172367096,-6308.0,-7932.0,-12272.0,-1346.0,727.0,710.0,-0.1952890641060724,-0.06106318297564905,0.8358789380685747,0.5093524025847022
-10699.867324352264,-6288.0,-8628.0,-12060.0,-1452.0,528.0,-526.0,-0.2158804952825003,-0.09722415741914124,0.7520720859648503,0.615085890330122
-10699.882932901382,-5728.0,-10188.0,-10272.0,-2087.0,837.0,-2531.0,-0.14631096152340947,-0.2580167643554416,0.5781763744550314,0.7600871870198045
-10699.89855670929,-5076.0,-15500.0,-5740.0,-1493.0,1592.0,-2701.0,-0.07751459579858243,-0.4602973237098363,0.38081658064636953,0.7981833079741467
-10699.91447877884,-3476.0,-17624.0,-7444.0,8208.0,1251.0,5615.0,-0.13577480504024708,-0.3134685396699609,0.8803925816982825,0.32895528426231146
-10699.930160284042,-2904.0,-2068.0,-25272.0,24368.0,8371.0,21719.0,-0.23681998254017858,0.26594325970575944,0.6679771433689615,-0.6534500856403543
-10699.945813417435,-7960.0,25600.0,-29332.0,1320.0,14929.0,5736.0,-0.47101521718247286,0.827806778786676,0.0877618714509906,-0.29185348395521177
