programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-615.7807323932648,-2864.0,-2984.0,-15560.0,-5.0,502.0,-272.0,0.9987508103323222,-0.0006735731648741778,0.04398126349610885,-0.02370682646427418
-615.79647564888,-3000.0,-2740.0,-15732.0,-8.0,178.0,-12.0,0.9979040018672731,-0.0012191832321418023,0.05978485399253126,-0.024736367611672715
-615.8121745586395,-2740.0,-2932.0,-15352.0,-214.0,396.0,-1012.0,0.9889903462010301,-0.02434049491215761,0.09446044812696675,-0.11127829603408829
-615.8279707431793,-2604.0,-3072.0,-15748.0,-22.0,124.0,-847.0,0.9769369282765753,-0.03209575657723735,0.10356734330069714,-0.18395082489866632
-615.8436815738678,-2664.0,-3340.0,-15016.0,-227.0,53.0,-1708.0,0.9378110448949869,-0.06546300877393943,0.1060318908660704,-0.3240096860814526
-615.8593814373016,-2684.0,-3080.0,-15488.0,-162.0,403.0,-1872.0,0.8680592722619793,-0.08364411578406188,0.13134220785854614,-0.4714085130431438
-615.8751335144043,-2408.0,-2492.0,-16292.0,58.0,467.0,-1224.0,0.807463521615409,-0.07373005154982423,0.1546772206712559,-0.5644833905123494
-615.8908429145813,-2292.0,-2620.0,-15452.0,-248.0,334.0,346.0,0.8174398899429459,-0.07011718399344329,0.19273795845499578,-0.5382635843241621
-615.9065418243408,-3084.0,-3008.0,-15260.0,-9.0,-693.0,-706.0,0.7928873747299474,-0.11484599276120815,0.1391986147917397,-0.5820341524177126
-615.9222400188446,-2436.0,-2580.0,-16000.0,-6.0,438.0,-397.0,0.7662809353693351,-0.09785869884679405,0.16589251940349906,-0.6129574823390848
-615.9380519390106,-2792.0,-3232.0,-15036.0,-34.0,-168.0,-393.0,0.746838408124279,-0.11484545144050344,0.15331182132973994,-0.6368189694680725
-615.9537596702576,-2832.0,-2460.0,-15236.0,-91.0,-591.0,968.0,0.8036400701180468,-0.14010108374848285,0.12921600742888864,-0.5637708288456391
-615.9695029258728,-2048.0,-3088.0,-15020.0,45.0,716.0,-230.0,0.7830642229361262,-0.10428095344941517,0.17428177003186676,-0.5878450222122166
-615.9852519035339,-2556.0,-4032.0,-11056.0,-765.0,-2424.0,1415.0,0.8582874942906936,-0.2515355883176803,0.05917502244905965,-0.4433629908686949
-616.0009262561798,-2632.0,-3108.0,-15440.0,-1109.0,-339.0,-2343.0,0.726313053214068,-0.35105370251299745,0.024793203732263323,-0.5904370785540696
-616.0166943073273,-1944.0,-3684.0,-17936.0,2014.0,2280.0,-3746.0,0.5438008324901592,-0.10537176961194532,-0.04527354264633225,-0.8313409355301277
