programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-3888.4504675865173,256.0,4560.0,-15760.0,-127.0,48.0,-107.0,0.9998899105788597,-0.010752175729923253,0.004169833910078213,-0.009336483536933938
-3888.466094493866,228.0,4472.0,-15748.0,-130.0,33.0,-126.0,0.9995317174294599,-0.021782188800131365,0.00702512819881157,-0.020310826605035324
-3888.4817056655884,296.0,4492.0,-15704.0,-160.0,22.0,-121.0,0.9988566395310376,-0.03543923718060143,0.008982042027279114,-0.03080254946981156
-3888.4973611831665,280.0,4592.0,-15848.0,-147.0,15.0,-66.0,0.9981292936778723,-0.04793197185196681,0.01046687121253908,-0.03648127990509656
-3888.512972831726,316.0,4488.0,-15848.0,-174.0,-17.0,84.0,0.9975622214029575,-0.0627318136248829,0.009874079427847907,-0.028928127218717885
-3888.5285789966583,468.0,4696.0,-15716.0,-211.0,109.0,-115.0,0.9957853133528294,-0.08058499759046132,0.019227307494993382,-0.03934435818063037
-3888.5441586971283,188.0,4368.0,-15832.0,-93.0,24.0,136.0,0.9954787632534317,-0.08804641696728747,0.02263130731112471,-0.02752606582914237
-3888.5597884655,212.0,4648.0,-15564.0,-243.0,92.0,-223.0,0.9924818289751243,-0.10903681488838471,0.029542473609814046,-0.04709601263590787
-3888.5754199028015,276.0,4492.0,-15768.0,-207.0,69.0,-103.0,0.9897152369168684,-0.12671129029410624,0.03548738389391791,-0.05611278206394244
-3888.591025829315,308.0,4612.0,-15676.0,-248.0,28.0,-118.0,0.9860344677550723,-0.14820917888158427,0.03793668893014441,-0.06580938631559505
-3888.60666847229,320.0,4504.0,-15916.0,-506.0,13.0,-242.0,0.9768645104446885,-0.1923391468967132,0.038914817669851914,-0.08501186840921542
-3888.6222672462463,224.0,4464.0,-15696.0,-247.0,7.0,-20.0,0.9722662982982273,-0.21359040336078158,0.04107976242840825,-0.08596416639778941
-3888.637845516205,28.0,4472.0,-15704.0,-164.0,-18.0,121.0,0.969966725955785,-0.22741640932384263,0.04312085945857328,-0.07474569411290011
