programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-111.2138786315918,6012.0,12032.0,10212.0,-269.0,-34.0,-1247.0,0.9938624407050338,-0.02303721279937713,-0.0030954458918828957,-0.10815338181027781
-111.22168016433716,6032.0,12024.0,10180.0,-486.0,-60.0,-1200.0,0.9753403255881721,-0.06473819043343028,-0.006257791586151706,-0.21090532479154642
-111.22946786880493,5952.0,12040.0,10172.0,-269.0,-96.0,-1166.0,0.9471395844146566,-0.08801540988972004,-0.01616524865381493,-0.30808859114341824
-111.23727416992188,6032.0,11996.0,10052.0,-545.0,-32.0,-1179.0,0.9054264655361308,-0.13116877473521554,-0.013334102299334783,-0.4035094419676979
-111.24506545066833,5900.0,11908.0,10120.0,-557.0,-49.0,-1182.0,0.8518598131537798,-0.17416681314180382,-0.011266521876703219,-0.4938358486566534
-111.25287437438965,5932.0,11932.0,10036.0,-543.0,-51.0,-1199.0,0.7867124484709652,-0.2139304874410528,-0.010042283894870087,-0.5789787755161906
-111.26066279411316,5904.0,11972.0,10116.0,-584.0,-39.0,-1228.0,0.7087492585947808,-0.25294852370949583,-0.006328593157236013,-0.658522195300345
-111.26849842071533,5868.0,11944.0,10116.0,-533.0,-21.0,-1301.0,0.6175539101631314,-0.28409646133643435,-0.005912166016120023,-0.7334039916658083
-111.27627491950989,5920.0,12004.0,10124.0,-555.0,-10.0,-1382.0,0.5109982422670315,-0.3111591465166955,-0.005395869032886416,-0.8012687854499175
-111.28407859802246,5952.0,12112.0,10020.0,-581.0,-248.0,-1403.0,0.3934061974028923,-0.3504665785171003,-0.01405760251446705,-0.8498277031252034
-111.29195284843445,5956.0,12048.0,10164.0,-639.0,-22.0,-1499.0,0.25996227586033066,-0.3683611934261167,-0.013389894886284982,-0.8924966986057363
-111.29978656768799,5976.0,12148.0,10216.0,-635.0,46.0,-1672.0,0.10796096542934555,-0.37260051647415166,-0.01669886506185405,-0.9215391651863772
-111.30757784843445,5936.0,12052.0,10296.0,-663.0,37.0,-1826.0,-0.059661246312961096,-0.36786034162844117,-0.022363849522891374,-0.9276956197912697
-111.31537961959839,5984.0,11976.0,10400.0,-657.0,-11.0,-1953.0,-0.2352337190677665,-0.3557397161442017,-0.031599527138553,-0.903944589925627
-111.32315587997437,6116.0,11920.0,10304.0,-663.0,-50.0,-2278.0,-0.4267010366151919,-0.33270892996320584,-0.04827375515990893,-0.8395836097953678
-111.33097219467163,5956.0,11896.0,10360.0,-638.0,-67.0,-2189.0,-0.5942796521245371,-0.29884344347336694,-0.06167524064337082,-0.7441239520774089
-111.3387598991394,5864.0,11828.0,10468.0,-609.0,-43.0,-2313.0,-0.7445142589215433,-0.2523659266959074,-0.07872801321749788,-0.6130349559692713
-111.3465461730957,5828.0,11972.0,10168.0,-656.0,-45.0,-2421.0,-0.8681603892653925,-0.19128513564153427,-0.09189769934970263,-0.4486227237305237
-111.3543336391449,5720.0,11928.0,10196.0,-632.0,-66.0,-2487.0,-0.9529453235396027,-0.12329919357586522,-0.1010984674653532,-0.2578209050556222
-111.36211562156677,5668.0,11856.0,10324.0,-581.0,-13.0,-2509.0,-0.9910373765379883,-0.05213698963764238,-0.11103837166892702,-0.052887925213033114
-111.36989688873291,5864.0,11944.0,9992.0,-592.0,-36.0,-2519.0,-0.981031728324275,0.022468069864129858,-0.11361481769637048,0.15544647650393073
-111.37768816947937,5604.0,11960.0,10176.0,-593.0,-33.0,-2587.0,-0.9207733102673165,0.09653644130626278,-0.11062869298643314,0.3614118411001559
-111.38544702529907,5720.0,11960.0,10176.0,-548.0,69.0,-2551.0,-0.8142222884978099,0.15875246263870507,-0.10894812658338975,0.5476951946416048
-111.39325428009033,5796.0,11928.0,10184.0,-542.0,138.0,-2323.0,-0.6797721664019937,0.20811424294503633,-0.10986749726449715,0.694641919778378
-111.40104055404663,5848.0,11896.0,10268.0,-558.0,241.0,-2620.0,-0.4950361801940424,0.24493995073551078,-0.1072320797827796,0.8267072528398652
-111.4088339805603,5656.0,11804.0,10456.0,-573.0,350.0,-2712.0,-0.2757262064456531,0.26204594144360915,-0.10244567268853946,0.9191364794193593
-111.41662645339966,5876.0,11776.0,10664.0,-526.0,416.0,-2815.0,-0.033063202608373796,0.2583314777411984,-0.08723911364262284,0.9615409555979277
-111.42441987991333,5848.0,11604.0,10684.0,-544.0,530.0,-2959.0,0.22380465634517263,0.2299152228082586,-0.06512236716691944,0.9448859949294544
-111.432213306427,5828.0,11464.0,10520.0,-510.0,612.0,-3039.0,0.470796909537426,0.18018941818923834,-0.032730129991965166,0.8630242071537401
-111.43999814987183,5708.0,11452.0,10616.0,-414.0,612.0,-2821.0,0.6701708226605572,0.12146993448452773,0.005666714191554929,0.7321775821623249
-111.44783735275269,5880.0,11380.0,10452.0,-335.0,606.0,-3109.0,0.8401995749384348,0.05965367429948055,0.0508643148258173,0.5365807813304024
-111.45563316345215,5612.0,11324.0,10516.0,-311.0,529.0,-3317.0,0.9542959155855079,-0.002220034664190512,0.08860382643731012,0.2854185328313041
-111.46343040466309,5224.0,11384.0,10388.0,-507.0,372.0,-3040.0,0.9913382398464152,-0.07422592056856422,0.10258217059526767,0.03486983237590522
-111.47121953964233,5088.0,11392.0,10660.0,-188.0,-5.0,-2783.0,0.9703445218961215,-0.11184291256610725,0.08103951077450668,-0.19838162573269316
-111.47904539108276,5036.0,11356.0,10280.0,-216.0,140.0,-2828.0,0.891365347262849,-0.14312892903180469,0.06682776271263614,-0.4248717188799616
-111.48683667182922,4836.0,11456.0,10152.0,-200.0,16.0,-2638.0,0.7707099162486708,-0.1688171017044663,0.04123404752182078,-0.6130308022383858
-111.49465584754944,4860.0,11476.0,10184.0,-206.0,-130.0,-2414.0,0.6251328807629197,-0.19382820636122008,0.007529943089677798,-0.7560309568826606
-111.5024402141571,4868.0,11320.0,10120.0,-145.0,-318.0,-2243.0,0.46581219516147915,-0.21976116302227977,-0.03773173966525506,-0.8563295778424171
-111.51027131080627,4964.0,11280.0,9956.0,-120.0,-389.0,-1810.0,0.32270271375781473,-0.24442822878721682,-0.07855411056242108,-0.9110142980321619
-111.51802349090576,5068.0,11324.0,9860.0,-81.0,-476.0,-1945.0,0.1605593347110546,-0.2670418957565261,-0.12539695226245173,-0.9419049475988501
-111.5258276462555,5160.0,11292.0,9960.0,-9.0,-423.0,-1806.0,0.007083917664927307,-0.2784384288662324,-0.1707412944665281,-0.945129234446229
-111.53364849090576,5148.0,11236.0,10072.0,-34.0,-441.0,-1732.0,-0.14154839668305377,-0.28547493926674683,-0.20806803667271495,-0.924757158697496
-111.54143333435059,4940.0,11176.0,10184.0,7.0,-465.0,-1582.0,-0.2747376500767232,-0.29128158896119877,-0.24011259215326947,-0.8843190615677108
-111.5492205619812,5232.0,11232.0,10444.0,13.0,-488.0,-1384.0,-0.38830785464620143,-0.29781418274562715,-0.26272391540310097,-0.8315647099600144
-111.5570023059845,5316.0,11072.0,10492.0,16.0,-556.0,-1217.0,-0.4855475869041151,-0.3089548643801278,-0.27485186802346506,-0.7702252159410646
-111.56477808952332,5180.0,11056.0,10452.0,72.0,-545.0,-1080.0,-0.5660037662584109,-0.3211541623250163,-0.2839198543355551,-0.7041940477714138
-111.57256937026978,5192.0,11124.0,10808.0,65.0,-535.0,-800.0,-0.6243208061455247,-0.3363631232487382,-0.2826525131461572,-0.6459031948708086
-111.58032727241516,5328.0,11196.0,11000.0,124.0,-449.0,-672.0,-0.6678851223876383,-0.35105994323573286,-0.2839201745583322,-0.5916719648820109
-111.58810901641846,5488.0,11488.0,10556.0,148.0,-401.0,-557.0,-0.7006819963210908,-0.36601096976726827,-0.28446081962527187,-0.5423677277822062
-111.59592771530151,5536.0,11300.0,10752.0,167.0,-240.0,-537.0,-0.7256641749148862,-0.37379185722950414,-0.2941651894430302,-0.4971498707974907
-111.60371088981628,5576.0,11320.0,10612.0,200.0,-138.0,-456.0,-0.7416971724369947,-0.38041808529014925,-0.30841147976101696,-0.4583118413643308
-111.61148309707642,5520.0,11356.0,10684.0,186.0,-89.0,-443.0,-0.7549483472895321,-0.38379927671527464,-0.32425676853399865,-0.42143642008911014
-111.61926221847534,5408.0,11388.0,10724.0,196.0,-66.0,-390.0,-0.7640372912383726,-0.38786428805809037,-0.33968912928718736,-0.3878396667315419
-111.62707304954529,5264.0,11444.0,10364.0,173.0,-46.0,-306.0,-0.7695476452653169,-0.3917480288174406,-0.35243327796537405,-0.3607224530949485
-111.6349081993103,5248.0,11500.0,10436.0,184.0,-41.0,-176.0,-0.7698833951184877,-0.39992679886837934,-0.3611695970599914,-0.34189857505881
