programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-4042.0280861854553,5724.0,-2728.0,15140.0,198.0,31.0,179.0,0.9997283752361277,0.01713212977711941,0.0024067086613726156,0.015616453837267976
-4042.0437331199646,5688.0,-2612.0,15244.0,171.0,17.0,166.0,0.9990316356349692,0.031902343853715646,0.0035818027469780296,0.030086577509564432
-4042.059340953827,5756.0,-2512.0,15216.0,146.0,-55.0,209.0,0.9978414973518758,0.044669060722256716,-0.0016994070330387718,0.048105438283979805
-4042.074981212616,5884.0,-2476.0,15292.0,162.0,-95.0,160.0,0.9962996505645487,0.05896857914552665,-0.010196049497137847,0.06169078969479746
-4042.090644836426,5956.0,-2560.0,15368.0,171.0,-150.0,126.0,0.9943582270154023,0.07432582564202456,-0.023230550387441425,0.07202589491365881
-4042.106246471405,5912.0,-2604.0,15456.0,165.0,-67.0,94.0,0.992417545165804,0.08865110590133354,-0.028865374127606404,0.08009486653976834
-4042.121846437454,5804.0,-2564.0,15560.0,161.0,-8.0,38.0,0.9907966225751236,0.10231938848945989,-0.028961531764480002,0.08374977678015565
-4042.1374278068542,5756.0,-2760.0,15480.0,133.0,62.0,-55.0,0.9900946875160236,0.11325766217484395,-0.022358740376140742,0.07990806242194164
-4042.1529891490936,5740.0,-2524.0,15288.0,97.0,47.0,-103.0,0.9898846533017512,0.12126810652547583,-0.016826626619996506,0.07168880061759342
-4042.1685943603516,5660.0,-2452.0,15344.0,83.0,61.0,-103.0,0.9896864438044264,0.12796163347467043,-0.010167470122670247,0.06358605082521179
-4042.184241294861,5608.0,-2636.0,15596.0,99.0,-4.0,-151.0,0.9893221541425063,0.13641098035163554,-0.008489433789307676,0.050612738280729305
-4042.199872493744,5580.0,-2688.0,15336.0,146.0,-19.0,-88.0,0.9878816466292297,0.14890488191871545,-0.008642911801130582,0.04292421775050735
-4042.2154862880707,5628.0,-2736.0,15304.0,175.0,-70.0,-10.0,0.985495562899818,0.1639917681549672,-0.014088380168365,0.04131238345108879
-4042.231082677841,5668.0,-2744.0,15432.0,177.0,-10.0,18.0,0.9828082634160298,0.1789531923899891,-0.014751062549124056,0.04296601503829744
-4042.2466740608215,5644.0,-2636.0,15456.0,172.0,-16.0,21.0,0.979955526337837,0.19346123320736794,-0.015981561459030263,0.04477172477299012
-4042.2622690200806,5560.0,-2676.0,15464.0,135.0,-24.0,71.0,0.9773255183476006,0.20472459914161453,-0.01886949691243745,0.05066173880919049
-4042.2779026031494,5584.0,-2668.0,15272.0,100.0,-36.0,96.0,0.9750291412102983,0.21297976216036196,-0.02337207224122635,0.05840839785488795
-4042.2935421466827,5608.0,-2744.0,15448.0,127.0,-50.0,94.0,0.9720381999723686,0.2235660350213422,-0.028876702819335732,0.06577310859004033
-4042.309178352356,5552.0,-2708.0,15336.0,128.0,-16.0,123.0,0.9687320200978764,0.23391671133302736,-0.032040197923041455,0.07625399080232471
-4042.324777841568,5520.0,-2768.0,15412.0,131.0,-256.0,167.0,0.9638793621526651,0.2458629367588062,-0.0563356083354495,0.0855236270160572
-4042.340359210968,5624.0,-2768.0,15316.0,98.0,-44.0,238.0,0.9595913663285598,0.25293227786337935,-0.06451512734031796,0.10510694946954062
-4042.3559744358063,5612.0,-2664.0,15368.0,132.0,-50.0,250.0,0.9538611229639201,0.2626882553636125,-0.07310016245794408,0.12569886570949282
