programtime,ax,ay,az,gx,gy,gz,q0,q1,q2,q3
-4042.020235300064,160.0,5164.0,-15396.0,-248.0,40.0,-227.0,0.9995709059174321,-0.02130309605290918,0.003478945340487338,-0.019800986876480884
-4042.0359280109406,392.0,5340.0,-15644.0,-202.0,531.0,-1140.0,0.9909749125289578,-0.03779130692908687,0.047707176283432844,-0.11943435514908293
-4042.051540374756,164.0,4948.0,-15616.0,-24.0,438.0,-1083.0,0.9727508344027145,-0.039286302389358006,0.08190534171966217,-0.2133164682137318
-4042.0671458244324,88.0,4668.0,-16124.0,-125.0,-41.0,-1.0,0.9725421036615609,-0.05037300067768053,0.08088571572704722,-0.2123250300826438
-4042.0828330516815,140.0,4736.0,-15708.0,51.0,-105.0,-85.0,0.9718661577566575,-0.048295743123766645,0.07078896923267188,-0.21939146391418862
-4042.0984613895416,188.0,4988.0,-15528.0,64.0,54.0,-92.0,0.9699960376489457,-0.04208913346708233,0.07384117843379945,-0.22777987654058243
-4042.1140563488007,220.0,5060.0,-15648.0,-245.0,316.0,-680.0,0.951308017800024,-0.06047414229464029,0.10280743826836744,-0.28422977328178095
-4042.1296458244324,76.0,4596.0,-15828.0,-240.0,1.0,-340.0,0.9409891613501092,-0.0831233218546582,0.10717594939520107,-0.31006971386561144
-4042.1452300548553,496.0,4360.0,-15608.0,92.0,-135.0,87.0,0.9451562144484604,-0.07821091980090357,0.09444101400391613,-0.3027270671533433
-4042.160801887512,124.0,4936.0,-15688.0,-57.0,-206.0,-35.0,0.945391656762447,-0.08837568936054631,0.07886821193241798,-0.3036513757594173
-4042.1764159202576,356.0,5100.0,-15672.0,42.0,-224.0,80.0,0.9491936101466698,-0.09000738757709065,0.05996729060037981,-0.29552340803450533
-4042.192076921463,168.0,5008.0,-15672.0,-301.0,125.0,-589.0,0.929414543814258,-0.11432504807280233,0.07337717480756337,-0.3431241456775469
-4042.207698583603,-12.0,4916.0,-15632.0,103.0,-373.0,598.0,0.948930738356315,-0.11291940280442812,0.04603733633458708,-0.2909643035426268
-4042.223299264908,188.0,4720.0,-15800.0,-371.0,176.0,-829.0,0.9205429920596347,-0.14186732690976228,0.06165155093041084,-0.3587106739326955
-4042.2388920783997,416.0,4736.0,-15852.0,433.0,-219.0,702.0,0.94643325943887,-0.10993031979579454,0.039061864876408114,-0.3010873310683934
-4042.2544882297516,284.0,5532.0,-15664.0,-385.0,195.0,-1203.0,0.9048833358557723,-0.13960419829645548,0.05331322021143167,-0.3985655741019551
-4042.270085811615,160.0,4432.0,-15624.0,333.0,-460.0,524.0,0.9271889027263231,-0.12669290431946537,0.011702453313695313,-0.35232470711361724
-4042.2857191562653,440.0,5844.0,-15600.0,130.0,-216.0,-306.0,0.9188893332065982,-0.12291249696580536,-0.013395818865002134,-0.3746404455550685
-4042.3013882637024,500.0,5180.0,-15704.0,-375.0,332.0,-1135.0,0.8730349627594969,-0.13991917158878436,0.012940657378906872,-0.4669744303578454
-4042.316994667053,-12.0,4256.0,-15892.0,17.0,188.0,-906.0,0.8333578181185878,-0.13168044640994236,0.0152129067447235,-0.536603740652524
-4042.3325781822205,188.0,4460.0,-15980.0,462.0,-87.0,225.0,0.848413110801314,-0.10183651607020626,-0.01043640626948054,-0.519341505022753
-4042.3481574058533,308.0,5096.0,-15488.0,-364.0,588.0,-1778.0,0.754731616551284,-0.09906423179774454,0.0330365604051155,-0.6476689359794924
-4042.3637759685516,-192.0,4180.0,-15820.0,303.0,-332.0,1058.0,0.8140149730443559,-0.09432866870448986,0.002884679152839984,-0.5731259936054379
-4042.3793964385986,-56.0,5740.0,-15536.0,-188.0,387.0,-955.0,0.7614282596172317,-0.08804901395830725,0.031508709579259435,-0.6414682983732657
-4042.3949961662292,-16.0,4372.0,-15804.0,-462.0,266.0,-32.0,0.7545438994107652,-0.10375204816893925,0.07443408507553181,-0.643706907949352
-4042.4106361865997,-84.0,4164.0,-16092.0,53.0,124.0,247.0,0.767858802255428,-0.09171998185488639,0.08178151709653383,-0.6287225844430819
-4042.4262268543243,68.0,4616.0,-15780.0,-164.0,12.0,185.0,0.7764511858894926,-0.1005722169270558,0.09296561313071407,-0.6151147696880708
-4042.441839694977,276.0,4288.0,-15932.0,-327.0,-94.0,717.0,0.8108941771570968,-0.12170117022524601,0.11022823450885522,-0.5616842484310749
-4042.4574389457703,132.0,4900.0,-15548.0,383.0,-389.0,1796.0,0.8948312050826289,-0.09510906564576502,0.08202272051248836,-0.42837326406078385
-4042.4730467796326,76.0,5748.0,-15452.0,-305.0,130.0,277.0,0.9011213175744333,-0.11173658603340693,0.10581480260061962,-0.405337555507886
-4042.4886739254,76.0,4640.0,-15724.0,-128.0,226.0,794.0,0.9234182425023969,-0.10610202846186295,0.13572990863696344,-0.34295553774718973
-4042.504287481308,352.0,4372.0,-15908.0,-484.0,218.0,278.0,0.923386612500436,-0.135050078999932,0.17041067446771097,-0.31635240167342127
-4042.5199337005615,12.0,4516.0,-15544.0,355.0,-624.0,1646.0,0.9704223602362548,-0.09799654056541542,0.1284509648426057,-0.17938079724906736
-4042.5355401039124,220.0,4936.0,-15672.0,-262.0,-13.0,545.0,0.975487868083582,-0.1139736899622951,0.13619119196561164,-0.12994374340118328
-4042.5511417388916,260.0,5044.0,-15404.0,328.0,-502.0,941.0,0.9906861825619911,-0.080066078099167,0.09890646252805894,-0.04845433405540679
-4042.5667717456818,192.0,5296.0,-15512.0,-143.0,144.0,201.0,0.9889831527472226,-0.0898310001234106,0.11355281642870427,-0.03079728689512593
-4042.58238697052,292.0,5188.0,-15532.0,145.0,237.0,318.0,0.987934702413729,-0.07328982748925732,0.13627224081588896,-0.006595554283613841
-4042.598019838333,96.0,4644.0,-16116.0,-286.0,503.0,-99.0,0.978746733961703,-0.09855634967470507,0.17922025875083206,-0.014885414048028525
-4042.613605260849,224.0,4816.0,-15556.0,485.0,-64.0,435.0,0.9828318084793803,-0.050229844803254674,0.1768777754906043,0.015259471474700024
-4042.6291995048523,160.0,5044.0,-15812.0,-434.0,209.0,-574.0,0.9763465086681203,-0.09621623164227532,0.19157536027770183,-0.028085816965169368
-4042.6447784900665,172.0,4712.0,-15860.0,457.0,-511.0,908.0,0.986057822632569,-0.043051272731167566,0.15408745727162365,0.04575602531808541
-4042.6603775024414,220.0,5536.0,-15440.0,-234.0,461.0,-950.0,0.9783957460685492,-0.07724584077837202,0.1886600833309284,-0.034383384286260844
-4042.676015138626,72.0,4348.0,-15944.0,-130.0,209.0,191.0,0.9742358838257823,-0.08444394420971287,0.2084097975920894,-0.017292172221212803
-4042.691635608673,-116.0,5060.0,-15536.0,347.0,-222.0,937.0,0.9782915884154235,-0.03797131154522685,0.19543609097279538,0.057519404381792094
-4042.7072916030884,156.0,5928.0,-15412.0,-10.0,326.0,-363.0,0.9735882201734791,-0.046412911811030785,0.22206820898146365,0.025642342256973528
-4042.722891330719,48.0,4232.0,-15860.0,-1087.0,862.0,-2299.0,0.9323109796816402,-0.1802498695659337,0.2763751687897246,-0.14806413395206536
-4042.7384974956512,-228.0,3192.0,-16252.0,898.0,-752.0,1763.0,0.9708548171663787,-0.07323164795801017,0.22776611737981925,-0.01416493896612209
-4042.754130125046,660.0,5868.0,-15368.0,-360.0,255.0,-931.0,0.9584230940018338,-0.12128045783242972,0.24316202669043896,-0.08711172256193078
-4042.769713163376,-52.0,5144.0,-15364.0,307.0,-673.0,2623.0,0.9688001386031723,-0.04377483596108072,0.20683316024192022,0.1293448839475098
-4042.7853906154633,200.0,8728.0,-14416.0,1434.0,-941.0,3104.0,0.913399342183163,0.13788969843405188,0.1485792963552768,0.35300462526672705
-4042.800986289978,452.0,8472.0,-14404.0,-4312.0,3476.0,-9041.0,0.8799042236324036,-0.3155134307577322,0.29491244960496893,-0.198107241950766
-4042.816590309143,-1192.0,1608.0,-17248.0,-5682.0,-377.0,4654.0,0.6845460553999552,-0.5375040600202395,0.4144985485791635,0.26585153135516615
-4042.8321771621704,-208.0,1564.0,-16484.0,2931.0,-3108.0,3838.0,0.7556791190886424,-0.13559018817934743,0.4265000346327609,0.4781862506400163
-4042.847790002823,1980.0,7564.0,-14872.0,-1222.0,661.0,-2064.0,0.7843493881968748,-0.3132143504726805,0.38597561723618234,0.37110056695229243
-4042.863431930542,-444.0,5444.0,-15384.0,55.0,-1901.0,4442.0,0.6504087018332689,-0.09061536871092848,0.3495236174262027,0.6682743571275541
-4042.8790371418,-60.0,8588.0,-12856.0,1726.0,686.0,-3547.0,0.8022944476099438,-0.1328762919758654,0.43553033477374264,0.3859803594185477
-4042.894683599472,-1056.0,10888.0,-13100.0,-2447.0,191.0,2524.0,0.6514441606552427,-0.2051181251233089,0.3785505663552211,0.6246971498304008
-4042.910289287567,-1480.0,7188.0,-13672.0,-3598.0,-904.0,640.0,0.5528493039796787,-0.3223121773549712,0.13565121207930383,0.7563539224987851
-4042.9265253543854,2148.0,4632.0,-14572.0,-6280.0,1536.0,-4227.0,0.5281440154623109,-0.6442323365740216,-0.2682033563536494,0.4838342227296044
-4042.9422023296356,3336.0,-740.0,-21732.0,-7894.0,1661.0,1046.0,0.0643340369498198,-0.8991935079276219,-0.3801586494073723,0.2068612295025815
-4042.957836151123,1484.0,-1528.0,-18892.0,6268.0,-1622.0,4213.0,0.3535242719836035,-0.8081652472141193,0.04514432206707507,0.4688832610564263
-4042.9734983444214,888.0,6048.0,-15504.0,3332.0,2138.0,-14071.0,0.7130215402728959,-0.5234572592827585,-0.4595922345571469,-0.0797982377362962
-4042.9891650676727,1312.0,7520.0,-14692.0,-192.0,-1734.0,-220.0,0.6256108744896643,-0.5324965314588485,-0.5697228151403327,-0.021780532894014923
-4043.004747390747,1756.0,5804.0,-15168.0,-1157.0,904.0,2851.0,0.5989672352124926,-0.7085711193765912,-0.371586244322589,0.03299822658174466
-4043.0203523635864,-696.0,5892.0,-14528.0,1085.0,537.0,5051.0,0.609062220695293,-0.7444649584674722,-0.025615147132290676,0.2723215033249012
-4043.0360174179077,-3216.0,6476.0,-14768.0,-484.0,-605.0,-1135.0,0.5987223315944353,-0.7481115744658507,-0.1419468556737456,0.24841846140068938
-4043.051629304886,-212.0,4864.0,-15724.0,-284.0,958.0,-1491.0,0.6166222809953813,-0.7562228458682146,-0.19306210118905365,0.10310671681078389
-4043.06729054451,-448.0,4496.0,-16152.0,-240.0,1453.0,-2019.0,0.6284153177467362,-0.7311945682860919,-0.2445779037378087,-0.10310354374803656
-4043.0829565525055,-1152.0,3760.0,-17068.0,-999.0,993.0,-3205.0,0.5324699092884551,-0.6778832276445065,-0.3688855285200351,-0.34766879674354584
-4043.0986506938934,-420.0,1976.0,-17740.0,76.0,-726.0,782.0,0.5347635661265043,-0.7185921252330382,-0.35722248394242473,-0.264660882758925
-4043.1142795085907,948.0,4380.0,-16048.0,1241.0,-91.0,3408.0,0.6561355921692653,-0.7333198968354997,-0.16830860114647508,-0.058311477206262285
-4043.1298830509186,124.0,5388.0,-15916.0,79.0,1104.0,1453.0,0.6760439695187841,-0.7354387217602163,-0.012406201526521096,-0.044051378828226524
-4043.1455104351044,-576.0,4668.0,-15824.0,691.0,-366.0,2063.0,0.7145880211429602,-0.6859328486650883,0.09403113317902057,0.10009112425312779
